id,prigozhin_id,datetime,from,to,text
828,NA,2023-04-22T12:13:10Z,01:24,01:30,Их машина очень хорошо работала.
828,NA,2023-04-22T12:13:10Z,01:30,01:44,"Командир машины - отмороженный парень, который участвовал во всех заворуках и с переднего края отрабатывал по самым дальним точкам нахождения противника."
828,NA,2023-04-22T12:13:10Z,01:44,01:49,Спустя шесть месяцев его отпустили в отпуск на сегодняшний день.
828,NA,2023-04-22T12:13:10Z,01:49,01:59,"Отсидел он там, отработал вернее, минута в минуту, как говорится, от звонка до звонка, проявляя мужество и героизм."
828,NA,2023-04-22T12:13:10Z,01:59,02:01,"Ровно точно так же, как все."
828,NA,2023-04-22T12:13:10Z,02:01,02:09,"Никто из членов расчета Урагана не знал о том, что его папа кем-то является."
828,NA,2023-04-22T12:13:10Z,02:09,02:18,"Единственное, чем он отличался, это тем, что он знал английский и выглядел слишком умно, что он там врал."
828,NA,2023-04-22T12:13:10Z,02:18,02:21,"Почему он его знает, этого я не в курсе."
828,NA,2023-04-22T12:13:10Z,02:21,02:29,"Безусловно, для населения это неожиданная ситуация, неординарная ситуация."
828,NA,2023-04-22T12:13:10Z,02:29,02:44,"Поскольку все привыкли к тому, что дети элит, они рассказывают всем историю о том, что они просто хотят стать выдающими учеными, и поэтому они сидят жопу тянут где-нибудь в университетах."
828,NA,2023-04-22T12:13:10Z,02:44,02:52,"Родители их прячут, и с кем бы я ни говорил, то все говорят, ты что, с ума сошел? Да зачем мне это надо?"
828,NA,2023-04-22T12:13:10Z,02:52,02:55,Да пускай вот те воюют.
828,NA,2023-04-22T12:13:10Z,02:55,03:08,"И поэтому, как говорится, рабоче-крестьянская армия, рабочие крестьяне вкалывают, а элита прется от жизни, а рабочие крестьяне погибают, их дети погибают."
828,NA,2023-04-22T12:13:10Z,03:08,03:14,"В царской России дворяне точно так же воевали, а у нас дворянства нет."
828,NA,2023-04-22T12:13:10Z,03:14,03:21,"У нас есть жирующие негодяи, и есть народ, который отдувается за них."
823,NA,2023-04-21T19:15:57Z,00:01,00:04,Давайте по Рамштайну-11.
823,NA,2023-04-21T19:15:57Z,00:04,00:08,Поставка систем ПВО - первое.
823,NA,2023-04-21T19:15:57Z,00:08,00:13,"Да, действительно, это для Украины важно, чтобы защитить свои стратегические объекты,"
823,NA,2023-04-21T19:15:57Z,00:13,00:17,"в том числе внутри страны, куда мы наносим удары."
823,NA,2023-04-21T19:15:57Z,00:17,00:24,"Эффективность этих ударов надо оценить, но, тем не менее, они будут защищать."
823,NA,2023-04-21T19:15:57Z,00:24,00:26,Второе.
823,NA,2023-04-21T19:15:57Z,00:26,00:32,"Союзники проводят тренинги и будут проводить, а значит, что, как заявила Германия,"
823,NA,2023-04-21T19:15:57Z,00:32,00:37,25 тысяч украинских военных проводят прямо сейчас.
823,NA,2023-04-21T19:15:57Z,00:37,00:41,"Это говорит о том, что у них есть 25 тысяч мест."
823,NA,2023-04-21T19:15:57Z,00:41,00:43,"Значит, это может быть просто поток."
823,NA,2023-04-21T19:15:57Z,00:43,00:49,"И они, скорее всего, легко сумеют мультиплицировать в 3-4 раза."
823,NA,2023-04-21T19:15:57Z,00:49,00:53,"Значит, одновременная подготовка будет 100 тысяч."
823,NA,2023-04-21T19:15:57Z,00:53,00:58,3-4 месяца по 100 тысяч - это много.
823,NA,2023-04-21T19:15:57Z,00:58,01:02,8 тысяч завершили и вернулись домой.
823,NA,2023-04-21T19:15:57Z,01:02,01:06,"Это тоже неплохо, хотя и не очень большое количество."
823,NA,2023-04-21T19:15:57Z,01:06,01:09,Их потери сегодня значительные.
823,NA,2023-04-21T19:15:57Z,01:09,01:13,"Но мы сегодня убиваем тех, кто готовился в Украине, а эти придут из Германии."
823,NA,2023-04-21T19:15:57Z,01:13,01:16,Они будут технологично образованы.
823,NA,2023-04-21T19:15:57Z,01:16,01:21,Запад передал 230 танков и 1500 других бронемашин.
823,NA,2023-04-21T19:15:57Z,01:21,01:27,"Это тоже достаточное количество, чтобы оказывать серьезное противодействие."
823,NA,2023-04-21T19:15:57Z,01:27,01:35,Зеленый свет на закупку через НСПА - агентство вооружения -
823,NA,2023-04-21T19:15:57Z,01:35,01:40,"это значит, что они будут брать в долг у кого сколько хотят за все Америка будет платить."
823,NA,2023-04-21T19:15:57Z,01:40,01:46,"И последнее, то, что они готовы американцы, европейцы и блок НАТО их поддерживать -"
823,NA,2023-04-21T19:15:57Z,01:46,01:50,это тоже для нас ничего хорошего не несет.
823,NA,2023-04-21T19:15:57Z,01:50,01:59,"Заявление, что все члены НАТО ждут Украину в НАТО - тоже ничего хорошего не несет."
823,NA,2023-04-21T19:15:57Z,01:59,02:02,"А значит, надо ощетиниваться."
823,NA,2023-04-21T19:15:57Z,02:02,02:04,Шутки закончились.
823,NA,2023-04-21T19:15:57Z,02:04,02:14,"Надо не просто якориться, а надо так якориться, чтобы можно было выдрать только с когтями соперника."
823,NA,2023-04-21T19:15:57Z,02:14,02:20,Второй момент - когда будет наступление Украины?
823,NA,2023-04-21T19:15:57Z,02:20,02:25,"Украина постоянно нас будоражит, что вот-вот начнет наступление."
823,NA,2023-04-21T19:15:57Z,02:25,02:29,"Эта фишка называется ""мальчик в озере""."
823,NA,2023-04-21T19:15:57Z,02:29,02:34,"Мальчик кричал, кричал, кричал, кричал о том, что он скоро утонет."
823,NA,2023-04-21T19:15:57Z,02:34,02:39,"Разыгрывал маму с папой, а когда начал тонуть, они не пришли."
823,NA,2023-04-21T19:15:57Z,02:39,02:49,"Они ждут, чтобы мы не напрягались больше, а думали, что они дебилы и не реагировали на их крики."
823,NA,2023-04-21T19:15:57Z,02:49,02:54,Сегодня наступление не начинается по вполне понятным причинам.
823,NA,2023-04-21T19:15:57Z,02:54,02:56,Это чудовищная слякоть.
823,NA,2023-04-21T19:15:57Z,02:56,03:02,"На территории сегодня даже пикапы не проезжают нормально по полям,"
823,NA,2023-04-21T19:15:57Z,03:02,03:08,"а не говоря уже про Уралы, тяжелую технику, вплоть до танков."
823,NA,2023-04-21T19:15:57Z,03:08,03:12,Просохнуть в почве еще надо дней 10.
823,NA,2023-04-21T19:15:57Z,03:12,03:14,Когда они будут наступать?
823,NA,2023-04-21T19:15:57Z,03:14,03:18,"Они, наверное, сами примут решение, меня об этом в известности не ставят."
823,NA,2023-04-21T19:15:57Z,03:18,03:24,"Но факт, что наступать они будут, а поэтому мы должны быть готовы в десятикратно,"
823,NA,2023-04-21T19:15:57Z,03:24,03:28,"чтобы не повторилось так, как было в 41-м году,"
823,NA,2023-04-21T19:15:57Z,03:28,03:33,"когда жевали сопли и докладывали Сталину о том, что все в порядке, с Германией договор."
823,NA,2023-04-21T19:15:57Z,03:33,03:40,"Никакого договора нет, не будет. Они придут и будут пытаться нас порвать, а мы должны упираться."
823,NA,2023-04-21T19:15:57Z,03:40,03:47,"Мама не придет, мама умерла, поэтому теперь сами, как в детдоме, сами за себя."
816,NA,2023-04-21T12:59:27Z,00:00,00:07,"Эйчел, мы с вами в сексуальные контакты, насколько я помню, не вступали,"
816,NA,2023-04-21T12:59:27Z,00:07,00:11,"и даже в бане с вами вместе не мылись,"
816,NA,2023-04-21T12:59:27Z,00:11,00:19,"а вы рассказываете о том, как я обсуждал вопрос переворота в чате."
816,NA,2023-04-21T12:59:27Z,00:19,00:25,Откуда вы вообще можете знать даже запахи каких-то моих разговоров?
816,NA,2023-04-21T12:59:27Z,00:25,00:28,"То, что вы спрашиваете, полная чушь."
816,NA,2023-04-21T12:59:27Z,00:28,00:31,Но вопрос вот в чем.
816,NA,2023-04-21T12:59:27Z,00:31,00:39,"Вы со мной не трахались, но подробно обсуждаете сравнение моего полового члена,"
816,NA,2023-04-21T12:59:27Z,00:39,00:41,а это очень плохо.
816,NA,2023-04-21T12:59:27Z,00:41,00:46,"Сначала посмотрите на него, а потом спрашивайте."
814,#1505,2023-04-21T12:20:58Z,00:00,00:05,В образовании котла для ВСУ в Артемовске говорить рано.
814,#1505,2023-04-21T12:20:58Z,00:05,00:12,"Как и ранее, они находятся в так называемом оперативном окружении,"
814,#1505,2023-04-21T12:20:58Z,00:12,00:14,когда дороги простреливаются.
814,#1505,2023-04-21T12:20:58Z,00:14,00:18,"На котла никакого нет, и поэтому идут тяжелые бои."
814,#1505,2023-04-21T12:20:58Z,00:18,00:24,"А те, кто болтают языком вперед, те только нам проблемы создают."
813,#1504,2023-04-21T12:10:15Z,00:01,00:05,По поводу ВСУ очень просто.
813,#1504,2023-04-21T12:10:15Z,00:05,00:11,"Я им деньга подкинул, чтобы они нормально статью написали."
813,#1504,2023-04-21T12:10:15Z,00:11,00:13,Вот и все.
813,#1504,2023-04-21T12:10:15Z,00:13,00:19,"Что касается Сирии, то моих людей в Сирии вполне достаточно."
813,#1504,2023-04-21T12:10:15Z,00:19,00:22,Ихил уже сдувся давно.
813,#1504,2023-04-21T12:10:15Z,00:22,00:30,"По поводу нефтегазовой отрасли, то несмотря на все договоренности,"
813,#1504,2023-04-21T12:10:15Z,00:30,00:34,сирийская правительство нам ничего не заплатила.
813,#1504,2023-04-21T12:10:15Z,00:34,00:37,И должно еще кучу денег.
813,#1504,2023-04-21T12:10:15Z,00:37,00:43,"Поэтому весь газ, который идет на электричество для сирийского народа,"
813,#1504,2023-04-21T12:10:15Z,00:43,00:47,"это, считайте, наш подарок сирийскому народу,"
813,#1504,2023-04-21T12:10:15Z,00:47,00:52,"который мы не отключаем исключительно из-за того,"
813,#1504,2023-04-21T12:10:15Z,00:52,00:57,чтобы дети ходили в школу и работали в производство.
813,#1504,2023-04-21T12:10:15Z,00:57,01:02,"Потому что те деньги, которые зарабатываются,"
813,#1504,2023-04-21T12:10:15Z,01:02,01:06,"я не знаю куда деваются, но к нам они не поступают."
813,#1504,2023-04-21T12:10:15Z,01:06,01:10,"Это же сильный вопрос, который мы еще зададим."
813,#1504,2023-04-21T12:10:15Z,01:10,01:14,"Что касается уязвимости по всему миру,"
813,#1504,2023-04-21T12:10:15Z,01:14,01:20,"в Ливии, в Мали работают украинские летчики."
813,#1504,2023-04-21T12:10:15Z,01:20,01:25,"Когда началось осмола, они стали подтягиваться ближе к дому."
813,#1504,2023-04-21T12:10:15Z,01:25,01:28,Их большое количество осталось.
813,#1504,2023-04-21T12:10:15Z,01:28,01:34,"Мы в отношении со всеми, в соотношении с врагом,"
813,#1504,2023-04-21T12:10:15Z,01:34,01:39,соблюдаем максимальную честность и порядочность.
813,#1504,2023-04-21T12:10:15Z,01:39,01:47,"И выясним, если украинское подразделение будет стоять с нами,"
813,#1504,2023-04-21T12:10:15Z,01:47,01:50,"рядом, в этой далекой стране,"
813,#1504,2023-04-21T12:10:15Z,01:50,01:53,"то мы не будем ему гадить,"
813,#1504,2023-04-21T12:10:15Z,01:53,01:58,потому что эти люди выполняют свои задачи.
813,#1504,2023-04-21T12:10:15Z,01:58,02:01,"И если они заработают на этом деньги,"
813,#1504,2023-04-21T12:10:15Z,02:01,02:06,они кормят своих семей точно таких же мальчишек и девчонок
813,#1504,2023-04-21T12:10:15Z,02:06,02:09,"двумя руками и ногами,"
813,#1504,2023-04-21T12:10:15Z,02:09,02:15,"таких же, как и мы, в Питере, в Москве или еще где-нибудь по всей России."
813,#1504,2023-04-21T12:10:15Z,02:15,02:19,"И поэтому там, за пределами СВО,"
813,#1504,2023-04-21T12:10:15Z,02:19,02:22,"за пределами нашей сегодняшней драки,"
813,#1504,2023-04-21T12:10:15Z,02:22,02:26,у нас к ним нету никаких претензий.
813,#1504,2023-04-21T12:10:15Z,02:26,02:29,"Там, у них, что в лесу или в джунглях,"
813,#1504,2023-04-21T12:10:15Z,02:29,02:31,милости просим.
813,#1504,2023-04-21T12:10:15Z,02:31,02:34,"Вот червона, вот еда, вот гроз."
813,#1504,2023-04-21T12:10:15Z,02:34,02:38,Никто тебя ночью в горло не перережет.
813,#1504,2023-04-21T12:10:15Z,02:38,02:40,"В фашистской Германии,"
813,#1504,2023-04-21T12:10:15Z,02:40,02:44,"читай, по буквам с кемпфрами,"
813,#1504,2023-04-21T12:10:15Z,02:44,02:48,"мы воевали в такой войне,"
813,#1504,2023-04-21T12:10:15Z,02:48,02:50,что мало туда вам встают.
813,#1504,2023-04-21T12:10:15Z,02:50,02:53,"А сегодня их канцлеры ездят к нам,"
813,#1504,2023-04-21T12:10:15Z,02:53,02:56,и мы с ними за стол целуемся.
813,#1504,2023-04-21T12:10:15Z,02:56,03:01,Поэтому истории не надо читать.
811,#1502,2023-04-20T15:45:59Z,00:00,00:04,Сегодня прозвучал удивительный звонок.
811,#1502,2023-04-20T15:45:59Z,00:04,00:08,Позвонил мне один знакомый антиглобалист
811,#1502,2023-04-20T15:45:59Z,00:08,00:11,"с Запада, с которым мы сотрудничали,"
811,#1502,2023-04-20T15:45:59Z,00:11,00:13,"и сказал,"
811,#1502,2023-04-20T15:45:59Z,00:13,00:18,"ты так раздрачил русских олигархов,"
811,#1502,2023-04-20T15:45:59Z,00:18,00:22,что они договорились с ЦРУ
811,#1502,2023-04-20T15:45:59Z,00:22,00:27,"закинуть в одну эротическую газетенку,"
811,#1502,2023-04-20T15:45:59Z,00:27,00:31,вероятнее всего он имеет в виду Вашингтон-Пост.
811,#1502,2023-04-20T15:45:59Z,00:31,00:35,"Матеряльщик, чтоб тебя обосрать."
811,#1502,2023-04-20T15:45:59Z,00:35,00:37,С нетерпением ждем.
797,NA,2023-04-19T13:50:54Z,00:01,00:04,"Катрин, детка,"
797,NA,2023-04-19T13:50:54Z,00:04,00:06,"я честно могу сказать,"
797,NA,2023-04-19T13:50:54Z,00:06,00:08,что Вашингтон-Пост
797,NA,2023-04-19T13:50:54Z,00:08,00:10,немножко утомила меня
797,NA,2023-04-19T13:50:54Z,00:10,00:13,своими вопросами по поводу Судана.
797,NA,2023-04-19T13:50:54Z,00:13,00:17,Я уже много раз отвечал на эти вопросы.
797,NA,2023-04-19T13:50:54Z,00:17,00:19,Это первое.
797,NA,2023-04-19T13:50:54Z,00:19,00:20,И второе.
797,NA,2023-04-19T13:50:54Z,00:20,00:22,Могу вам сказать по секрету
797,NA,2023-04-19T13:50:54Z,00:22,00:25,одну важную информацию.
797,NA,2023-04-19T13:50:54Z,00:25,00:30,В Судане нет промышленно-интересного золота.
797,NA,2023-04-19T13:50:54Z,00:30,00:33,Поэтому вся ваша паранойя
797,NA,2023-04-19T13:50:54Z,00:33,00:36,вокруг сверхзаработка в Судане
797,NA,2023-04-19T13:50:54Z,00:36,00:40,она не имеет никакого под собой основания.
797,NA,2023-04-19T13:50:54Z,00:40,00:42,Если Вашингтон-Пост будет задавать
797,NA,2023-04-19T13:50:54Z,00:42,00:44,"какие-то значимые вопросы,"
797,NA,2023-04-19T13:50:54Z,00:44,00:47,я безусловно на них отвечу.
797,NA,2023-04-19T13:50:54Z,00:47,00:51,Но сейчас отвечать просто стыдно
797,NA,2023-04-19T13:50:54Z,00:51,00:54.800,"на ту чушь, которую вы пытаетесь развить."
795,#1491,2023-04-19T10:08:25Z,00:00,00:01,всех.
795,#1491,2023-04-19T10:08:25Z,00:01,00:30.520,"Поэтому, друзья, я хочу, чтобы вы не забыли, что"
795,#1491,2023-04-19T10:08:25Z,00:30.520,00:40.960,я - это не я.
795,#1491,2023-04-19T10:08:25Z,00:40.960,00:41.960,С вами был Игорь Негода.
794,NA,2023-04-19T09:55:29Z,00:00,00:02,Отвечаю на ваш запрос.
794,NA,2023-04-19T09:55:29Z,00:02,00:10,"Ни одного случая принудительного включения в ЧВК ""Вагнер"" не было и нет. Это первое."
794,NA,2023-04-19T09:55:29Z,00:10,00:17,"И второе. В ЧВК ""Вагнер"" военнослужащих, действующих не берут."
794,NA,2023-04-19T09:55:29Z,00:17,00:19,Это просто невозможно.
794,NA,2023-04-19T09:55:29Z,00:19,00:22,"Поэтому то, что сообщено - чушь полная."
794,NA,2023-04-19T09:55:29Z,00:22,00:27,"Давайте, если требуется, очную ставку сделаем, кто и когда им предлагал что подписать."
794,NA,2023-04-19T09:55:29Z,00:27,00:30,"Возможно, какие-то мошенники."
794,NA,2023-04-19T09:55:29Z,00:30,00:34,"Но с этим разберемся самым, как говорится, строгим образом."
787,#1488,2023-04-18T13:31:10Z,00:00,00:06.640,"Что касается приезда Валерия Александровича в Авдеевку, в ответ могу только в Киев приехать."
787,#1488,2023-04-18T13:31:10Z,00:06.640,00:09.440,В Бахмуте мы с ним никак встретиться не можем.
787,#1488,2023-04-18T13:31:10Z,00:09.440,00:12.960,"Молодец, наградил бойцов под Авдеевкой."
787,#1488,2023-04-18T13:31:10Z,00:12.960,00:18.080,"Пускай перебрасывает к нам на Бахмут, еще раз наградит посмертно."
787,#1488,2023-04-18T13:31:10Z,00:18.080,00:20.720,"А так уважуха, яйца железные."
786,#1487,2023-04-18T12:19:02Z,00:00.960,00:11.360,"Петиция, которую всего сутки назад опубликовали молодые патриоты из города Перемен, набрала уже практически миллион голосов."
786,#1487,2023-04-18T12:19:02Z,00:11.360,00:16.240,"Большинство из которых за отставку Беглова, как и ожидалось."
786,#1487,2023-04-18T12:19:02Z,00:16.240,00:24.240,"Смольный пытается переломить ситуацию, закупая огромное количество ботов."
786,#1487,2023-04-18T12:19:02Z,00:24.240,00:27.680,И об этом информация поступает ежеминутно.
786,#1487,2023-04-18T12:19:02Z,00:27.680,00:31.840,Но эти боты никак не могут переломить ситуацию.
786,#1487,2023-04-18T12:19:02Z,00:31.840,00:36.160,"Петербургцы за то, чтобы Беглов ушел."
786,#1487,2023-04-18T12:19:02Z,00:36.160,00:38.560,Спасибо им за это.
784,#1485,2023-04-18T11:24:29Z,00:00.320,00:04.160,Попрощаюсь к Савичеву Алексею Владимировичу позывной Кучеряй.
784,#1485,2023-04-18T11:24:29Z,00:04.160,00:08,"Которого мы разыскиваем уже сутки, но пока найти не можем."
784,#1485,2023-04-18T11:24:29Z,00:08,00:18.800,"С тем, что ему необходимо связаться с колл-центром ЧВК ""Вагнер"", я даю гарантию, что его никто не будет преследовать."
784,#1485,2023-04-18T11:24:29Z,00:18.800,00:24.480,"И в том числе, ни по закону, ни каким-либо еще образом."
784,#1485,2023-04-18T11:24:29Z,00:24.480,00:43.040,"Ему нужно связаться с колл-центром ЧВК ""Вагнер"" и сообщить о том, для чего он дал эту фальсификацию, кто за этим стоит, каким образом его шантажировали и были ли поставлены еще какие-либо задачи."
784,#1485,2023-04-18T11:24:29Z,00:43.040,00:52.640,"Те скелеты в шкафу, которые наверняка есть, и поэтому он пошел на сотрудничество с ГУЛАГу, нет, естественно, мы трясти не будем."
784,#1485,2023-04-18T11:24:29Z,00:52.640,01:05.760,"Поэтому, Кучеряй, связывайся с ЧВК ""Вагнер"" колл-центром, приезжай, все расскажешь, я тебе даю гарантию, увидишь живой и невредимый."
783,NA,2023-04-18T11:09:16Z,00:00,00:07,"По информации, которую мы получаем от заключенных и бывших заключенных,"
783,NA,2023-04-18T11:09:16Z,00:07,00:15,"группа лиц, в том числе, среди которых имеются бывшие заключенные и сотрудники ФСИН,"
783,NA,2023-04-18T11:09:16Z,00:15,00:24,"активно сотрудничают с зарубежными группами, в том числе ГУЛАГунет."
783,NA,2023-04-18T11:09:16Z,00:24,00:31,"Эта группа лиц собирает компромат на заключенных и бывших заключенных,"
783,NA,2023-04-18T11:09:16Z,00:31,00:39,"который связан с попаданием этих заключенных в различные блудные ситуации,"
783,NA,2023-04-18T11:09:16Z,00:39,00:45,"в том числе, зачастую, натянутые."
783,NA,2023-04-18T11:09:16Z,00:45,00:56,"Для того, чтобы этот компромат использовать, используются контакты так называемого ""осечкина"","
783,NA,2023-04-18T11:09:16Z,00:56,01:06,"бывшего опущенного в одном из лагерей Российской Федерации, который бежал за рубеж."
783,NA,2023-04-18T11:09:16Z,01:06,01:12,"Длительное время этот компромат использовался для получения денег,"
783,NA,2023-04-18T11:09:16Z,01:12,01:19,"для совершения различных противоправных действий, несущественных."
783,NA,2023-04-18T11:09:16Z,01:19,01:26,"Однако, во время СВО, во время прохождения специальной военной операции,"
783,NA,2023-04-18T11:09:16Z,01:26,01:31,"по факту войны, в которой участвует Российская Федерация,"
783,NA,2023-04-18T11:09:16Z,01:31,01:37,этот компромат начал использоваться в более глобальных целях.
783,NA,2023-04-18T11:09:16Z,01:37,01:42,"В настоящий момент имеются все основания предполагать,"
783,NA,2023-04-18T11:09:16Z,01:42,01:49,"что завербованные таким образом заключенные, которым ""в кавычках"" нечего терять,"
783,NA,2023-04-18T11:09:16Z,01:49,01:57,могут в результате этой вербовки совершать противоправные действия более существенные.
783,NA,2023-04-18T11:09:16Z,01:57,02:05,"Устранение различных лиц, которые защищают интересы Российской Федерации,"
783,NA,2023-04-18T11:09:16Z,02:05,02:11,"проведение диверсий, в том числе во фронтовой зоне,"
783,NA,2023-04-18T11:09:16Z,02:11,02:19,проведение диверсий и террористических актов на территории Российской Федерации.
783,NA,2023-04-18T11:09:16Z,02:19,02:26,Поэтому я считаю своим долгом сообщить об этом в правоохранительные органы.
783,NA,2023-04-18T11:09:16Z,02:26,02:34,"Безусловно, мы готовы оказать всестороннее содействие для противодействия этой попытки"
783,NA,2023-04-18T11:09:16Z,02:34,02:43,"иностранных спецслужб, которые используют с помощью шантажа граждан РФ,"
783,NA,2023-04-18T11:09:16Z,02:43,02:48,нанести ущерб нашей стране.
781,NA,2023-04-18T09:30:53Z,00:00,00:09,"ГУЛАГунет плотно работает с западными спецслужбами, и дело не в фальсификациях, которые они устраивают."
781,NA,2023-04-18T09:30:53Z,00:09,00:19,"У них есть архив заключенных, которые имели определенные по лагерным понятиям грехи в зоне,"
781,NA,2023-04-18T09:30:53Z,00:19,00:23,"то есть, либо их тайно изнасиловали, либо еще что-то."
781,NA,2023-04-18T09:30:53Z,00:23,00:32,"При этом они работают с группой офицеров СИН продажных, и это еще одно расследование."
781,NA,2023-04-18T09:30:53Z,00:32,00:38,И далее эти заключенные используются по разным задачам.
781,NA,2023-04-18T09:30:53Z,00:38,00:44,"То, что мы сейчас видели, это была задача фальсификации ЧВК ""Вагнер""."
781,NA,2023-04-18T09:30:53Z,00:44,00:49,"Уж слишком много насолило западным спецслужбам ЧВК ""Вагнер"","
781,NA,2023-04-18T09:30:53Z,00:49,00:53,что они решили разоблачить свои агентурные возможности.
781,NA,2023-04-18T09:30:53Z,00:53,01:00,"Но мы должны четко понимать, что эти заключенные с этими грехами,"
781,NA,2023-04-18T09:30:53Z,01:00,01:05,"которые втайне держат Осечкин и его кураторы,"
781,NA,2023-04-18T09:30:53Z,01:05,01:12,они будут использоваться для взрывов в метро и для других терактов.
781,NA,2023-04-18T09:30:53Z,01:12,01:15,Это очень опасная ситуация.
781,NA,2023-04-18T09:30:53Z,01:15,01:21,"И поэтому, безусловно, мы приложим все усилия и поможем правоохранительным органам"
781,NA,2023-04-18T09:30:53Z,01:21,01:25,"для того, чтобы эту ситуацию вскрыть полностью."
781,NA,2023-04-18T09:30:53Z,01:25,01:30,"И все, кто в ней могут участвовать, в том числе Осечкин,"
781,NA,2023-04-18T09:30:53Z,01:30,01:38,"мы должны приложить усилия, чтобы найти его, арестовать и наказать соответствующим образом."
781,NA,2023-04-18T09:30:53Z,01:38,01:42,Это попытка разрушить нас изнутри.
781,NA,2023-04-18T09:30:53Z,01:42,01:47,"И мы будем искать, кто за этим стоит внутри государства в том числе."
779,#1482,2023-04-18T08:49:26Z,00:00,00:08,"Вчера глава Лиги ветеранов локальных конфликтов Трошев Андрей Николаевич,"
779,#1482,2023-04-18T08:49:26Z,00:08,00:13,"герой России, написал заявление на возбуждение уголовного дела"
779,#1482,2023-04-18T08:49:26Z,00:13,00:18,"по факту скандального видео, дискредитирующего ЧВК ""Вагнер""."
779,#1482,2023-04-18T08:49:26Z,00:18,00:22,"И это главное, главное не меня дискредитирующая, а ЧВК ""Вагнер"","
779,#1482,2023-04-18T08:49:26Z,00:22,00:26,"которое вышло на ресурсе ""ГУЛАГу.нет""."
779,#1482,2023-04-18T08:49:26Z,00:26,00:31,"Вчера утром нам позвонил человек в колл-центр ЧВК ""Вагнер"","
779,#1482,2023-04-18T08:49:26Z,00:31,00:34,"один из тех, кто был на этом видео,"
779,#1482,2023-04-18T08:49:26Z,00:34,00:38,"и сказал о том, что он стоит на крыше десятиэтажного дома,"
779,#1482,2023-04-18T08:49:26Z,00:38,00:40,хочет покончить с собой.
779,#1482,2023-04-18T08:49:26Z,00:40,00:44,"Его убедили в том, что от этого проку будет мало,"
779,#1482,2023-04-18T08:49:26Z,00:44,00:49,"скажут о том, что это сделали с ним из мести ЧВК ""Вагнер""."
779,#1482,2023-04-18T08:49:26Z,00:49,00:53,"И поэтому лучше, если он поговорит с нашими журналистами"
779,#1482,2023-04-18T08:49:26Z,00:53,01:00,"и поможет нам распутать то преступление, которое совершило ""ГУЛАГу.нет""."
779,#1482,2023-04-18T08:49:26Z,01:00,01:04,"На федеральном агентстве новостей вы можете посмотреть это видео,"
779,#1482,2023-04-18T08:49:26Z,01:04,01:09,далее они будут держать вас в курсе похода расследования.
779,#1482,2023-04-18T08:49:26Z,01:09,01:14,"Через какое-то время я сделаю еще одно заявление о том,"
779,#1482,2023-04-18T08:49:26Z,01:14,01:18,"как это произошло и почему то, что нам сейчас известно."
779,#1482,2023-04-18T08:49:26Z,01:18,01:22,"Безусловно, заявление на возбуждение уголовного дела"
779,#1482,2023-04-18T08:49:26Z,01:22,01:27,"против этого человека мы отзовем,"
779,#1482,2023-04-18T08:49:26Z,01:27,01:33,поскольку он сотрудничает активно и будет активно сотрудничать
779,#1482,2023-04-18T08:49:26Z,01:33,01:37,"для того, чтобы разоблачить подонков из ""ГУЛАГа.нет"""
779,#1482,2023-04-18T08:49:26Z,01:37,01:39,и зарубежных спецслужб.
778,#1481,2023-04-17T20:22:50Z,00:01,00:04,Могу сказать следующее.
778,#1481,2023-04-17T20:22:50Z,00:04,00:13,"Один из тех самых ""расстрелянных"" оказался расстрелянный,"
778,#1481,2023-04-17T20:22:50Z,00:13,00:15,дальше продолжает воевать.
778,#1481,2023-04-17T20:22:50Z,00:15,00:19,По остальным сейчас разбираемся.
778,#1481,2023-04-17T20:22:50Z,00:19,00:27,"По поводу того, что наснимал Косичкин."
778,#1481,2023-04-17T20:22:50Z,00:27,00:32,"Посмотрел кусочки видео, то что удалось."
778,#1481,2023-04-17T20:22:50Z,00:32,00:34,Могу сказать следующее.
778,#1481,2023-04-17T20:22:50Z,00:34,00:39,"Если хоть одно из этих обвинений в мой адрес подтвердится,"
778,#1481,2023-04-17T20:22:50Z,00:39,00:46,готов понести ответственность согласно любым законам и правилам.
778,#1481,2023-04-17T20:22:50Z,00:46,00:54,"Но, если не подтвердится, то я пришлю список из 30-40 человек,"
778,#1481,2023-04-17T20:22:50Z,00:54,00:58,"которые брызгают слюной типа Косичкина,"
778,#1481,2023-04-17T20:22:50Z,00:58,01:03,"их там целый список, в том числе бежавших из России подонков,"
778,#1481,2023-04-17T20:22:50Z,01:03,01:07,"которых Генпрокуратура Украины обязуется мне передать,"
778,#1481,2023-04-17T20:22:50Z,01:07,01:13,"для так сказать ""справедливого"" суда над этими людьми,"
778,#1481,2023-04-17T20:22:50Z,01:13,01:16,"потому что они будут немирные жители для нас,"
778,#1481,2023-04-17T20:22:50Z,01:16,01:21,"и тем более не дети, которых мы никогда не трогали и не трогаем."
778,#1481,2023-04-17T20:22:50Z,01:21,01:25,"Являются грубейшей ложью, а будут врагами,"
778,#1481,2023-04-17T20:22:50Z,01:25,01:29,и с ними мы будем поступать особым образом.
778,#1481,2023-04-17T20:22:50Z,01:29,01:37,На этих условиях с удовольствием готов немедленно начать работать с Генпрокуратурой Украины.
778,#1481,2023-04-17T20:22:50Z,01:37,01:39,Продолжение следует...
