datetime,text,llama3.2,phi4,phi4-mini,gemma2,gemma3,olmo2,deepseek-r1:8b,mistral,owl/t-lite,akdengi/saiga-gemma2,lakomoor/vikhr-llama-3.2-1b-instruct:1b,about_military_total
2023-10-16T07:41:54Z,"Соединения группировки войск ""Днепр"" уничтожили гаубицы ""Мста-Б"" и Д-30 в Херсонской области, сообщают в оперативных службах региона.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10
2023-10-16T11:24:22Z,"В результате огневого поражения ВСУ потеряли до 65 военных на Херсонском направлении, сообщили в Минобороны РФ.

 🔺  На Запорожском направлении потери противника составили до 55 военных и две бронемашины после отбитой атаки ВСУ.

 🔺  На Купянском направлении были отражены десять атак ВСУ, Украина потеряла до 85 военных, два танка и столько же бронемашин.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
2023-10-16T11:33:57Z,"ВС РФ уничтожили узел связи ВСУ на аэродроме в Полтавской области - МО РФ.

 🔺  ВС России уничтожили два склада боеприпасов ВСУ в районе Херсона и также поразили склады ракетно-артиллерийского вооружения и хранилища авиационного топлива ВСУ в Хмельницкой области.

 🔺  ПВО РФ перехватила два снаряда HIMARS и уничтожила 31 украинский беспилотник.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-18T08:15:42Z,"ВСУ ночью нанесли ракетный удар по центральной районной больнице Алешек в Херсонской области. Местные власти сообщили, что уничтожен весь медицинский транспорт.",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-10-18T09:57:13Z,"Владимир Путин прокомментировал новые действия ВСУ на Херсонском направлении. ""Результатов нет, а потери есть"", - заключил президент.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-10-18T12:30:27Z,"Минобороны РФ: ВС РФ на аэродроме Лозовое в днепропетровской области уничтожили склад авиационных средств поражения Воздушных сил Украины.

 🔺  ВС РФ поразили живую силу и технику ВСУ в районах Григоровки, Червоной Дибровы и Серебрянского лесничества.

 🔺  ВС РФ пресекли деятельность четырех диверсионно-разведывательных групп ВСУ в Херсонской области.

 🔺  ВСУ потеряли на Купянском направлении до 80 военнослужащих.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,9
2023-10-20T12:50:17Z,"Минобороны РФ: на Запорожском направлении отражены 10 атак у Вербового и Работино, противник потерял более 475 военнослужащих, 11 танков, 22 боевые бронированные машины.

 🔺  Южно-Донецкое направление: российские подразделения заняли более выгодные рубежи и позиции и отразили две атаки ВСУ, противник потерял более 1010 военных, 9 бронемашин.

 🔺  Херсонское направление: противник предпринял ряд неудачных попыток захвата плацдармов на островах и левом берегу Днепра, ВСУ потеряли до 345 военнослужащих и 48 лодок.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-20T15:34:41Z,"""В минувший час враг предпринял крупное ракетное нападение на Крым и Приазовье. Выпущено не менее 10 - 15 ракет, в том числе - переделанных С200"", - написал в своем Telegram-канале губернатор Херсонской области Владимир Сальдо.

По его словам, ""только над территорией Херсонской области сбито пять ракет: три - в Каховском и две - в Геническом округе"".",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-21T15:00:01Z,"💼 Государство поддержит малых и средних предпринимателей, которые воплощают в жизнь социально значимые проекты в ЛНР, ДНР, Херсонской и Запорожской областях. Михаил Мишустин уже подписал постановление  о грантах.

 Получить их смогут те, чей бизнес связан с медициной, образованием, спортом, культурой, гостеприимством и социальными услугами. Отбирать кандидатов будет специальная конкурсная комиссия.

 📈 Максимальная сумма гранта — 300 тыс. рублей. Потратить деньги можно на аренду и ремонт нежилых помещений, переоборудование автомобилей для перевозки маломобильных людей, на сырьё и расходные материалы для производства.

 #мерыподдержки  
 #новость 

 👉 Подписывайтесь на Объясняем.РФ ",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3
2023-10-22T11:51:12Z,"Средства ПВО России устранили 30 украинских беспилотных летательных аппаратов в ДНР, ЛНР, Запорожской и Херсонской областях, передает Минобороны.

 🔺  В Херсонской области ВС РФ пресекли попытки форсирования диверсионно-разведывательными группами ВСУ Днепра.

 🔺  Также средства ПВО сбили три украинских МиГ-29 в Днепропетровской и Харьковской областях и один Су-25 северо-западнее Донецка.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10
2023-10-22T15:15:19Z,"⚡️  Сальдо: три украинские ракеты, летевшие в сторону Крыма, сбиты в Херсонской области.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-23T12:14:03Z,"На Запорожском направлении отражены семь атак, потери ВСУ - до 80 человек. 

На Херсонском направлении убито до 90 украинских военнослужащих, передает Минобороны.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-25T11:36:04Z,"ПВО России сбила два самолета МиГ-29, штурмовик Су-25 и учебно-боевой самолет Л-39 ВСУ в ДНР, Херсонской и Днепропетровской областях.

 🔺  ВС РФ поразили командно-наблюдательный пункт 15-го полка нацгвардии Украины в ДНР.

 🔺  Впервые сбиты две ракеты ATACMS – Минобороны РФ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-27T11:21:53Z,"ВС РФ отразили 47 контратак ВСУ за неделю на Купянском направлении, сообщили в российском оборонном ведомстве.

 🔺  ПВО РФ за неделю уничтожила 208 украинских беспилотников.

 🔺  ВС РФ в течение прошедшей недели вели активную оборону на Запорожском направлении, в ходе чего отражены 19 атак штурмовиков ВСУ.

 🔺  ВС РФ за неделю уничтожили на Херсонском направлении до 485 военных ВСУ.

 🔺  Российские войска в течение недели улучшили положение по переднему краю на Южно-Донецком направлении.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-28T11:19:25Z,"Минобороны РФ: боевая машина РСЗО HIMARS поражена в ходе контрбатарейной борьбы на Донецком направлении.

 🔺  ПВО РФ за сутки перехватила четыре ракеты ATACMS, две бомбы JDAM, три ракеты HARM и восемь снарядов HIMARS.

 🔺  ВСУ потеряли на Запорожском направлении до 80 военных и танк Leopard.

 🔺  ВСУ потеряли до 110 военных за сутки на Херсонском направлении.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
2023-10-29T07:12:42Z,Две лодки ВСУ уничтожены на херсонском направлении за прошедшие сутки. Об этом сообщил представитель оперативных служб региона.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-10-31T11:30:32Z,"Минобороны России: ВС РФ нанесли огневое поражение скоплениям живой силы и техники двух бригад ВСУ в районе Угледара и Старомайорского в ДНР.

 🔺  ВС России нанесли поражение бригадам морпехов ВСУ в районе острова Алексеевского, а также возле Берислава Херсонской области.

 🔺  ВС России за сутки нанесли поражение живой силе и технике ВСУ в 132 районах.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-01T09:55:53Z,"Владимир Сальдо: ПВО отразила ракетный удар ВСУ по южным регионам РФ, над территорией Херсонской области сбито семь ракет.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-01T10:03:21Z,"🔺  За прошедший месяц ПВО уничтожили свыше 1 400 средств воздушного нападения ВСУ, в том числе 37 самолетов и 6 ракет Atacms, сообщил Шойгу.

 🔺  ВСУ предпринимают безуспешные попытки атак на запорожском, донецком и херсонском направлениях, силы противника истощаются.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-01T12:15:39Z,"На Донецком направлении ВСУ потеряли три танка, в том числе Leopard, уничтожено до 245 солдат ВСУ, передает Минобороны России.

 🔺  На Южно-донецком направлении украинские потери составили более 190 человек.

 🔺  На Запорожском и Херсонском направлениях потери ВСУ в совокупности составили до 160 человек.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-03T11:28:30Z,"Истребители ВКС РФ за неделю уничтожили 10 самолетов ВСУ и вертолет, сообщили в Минобороны РФ.

 🔲  ВС РФ за неделю отразили восемь атак ВСУ на запорожском направлении, противник потерял свыше 760 военнослужащих.

 🔲  ВС РФ за неделю на Донецком направлении отразили шесть атак и нанесли поражение ВСУ у Курдюмовки, Клещеевки, Марьинки.

 🔲  Потери ВСУ на Херсонском направлении за неделю составили до 550 военных.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-03T15:07:48Z,"В результате удара ВСУ по зданию соцфонда в Чаплинке Херсонской области, предварительно, 7 погибших и 7 раненых, за жизни еще двух человек борются медики. Об этом сообщил сенатор от региона Басюк.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-03T15:40:40Z,"После удара ВСУ по Чаплинке в Херсонской области госпитализированы 9 человек, один в тяжелом состоянии,  сообщил  минздрав региона",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-11-03T17:12:48Z,"Из-под завалов в Чаплинке Херсонской области после украинского ракетного удара по соцобъекту извлекли тела девяти погибших,  сообщил  Сальдо.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9
2023-11-04T11:37:03Z,"ВС РФ на Херсонском направлении отразили атаку противника, уничтожив более 60 военнослужащих ВСУ, сообщили в российском оборонном ведомстве.

 🔺  ВС РФ поразили в Черниговской области арсенал ракетного вооружения и боеприпасов ВСУ.

 🔺  Российская ПВО перехватила 9 реактивных снарядов HIMARS и сбила 43 украинских беспилотника.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-11-04T18:07:12Z,"В Симферополе в День народного единства открыли обновленную кованую карту России, добавив туда четыре новых региона: ДНР, ЛНР, Запорожскую и Херсонскую области.

На карте каждый российский регион представлен своими символами, в том числе и новые субъекты РФ, сообщают  Вести.Крым .",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,5
2023-11-05T11:48:53Z,"Минобороны РФ: ВС РФ уничтожили на аэродроме Миргород в Полтавской области авиатехнику Воздушных сил Украины.

 🔺  Войска РФ отразили три атаки ВСУ на запорожском направлении, потери противника составили до 45 военных, 2 танка и 7 бронемашин.

 🔺  Российские военные нанесли поражение ВСУ в районах населенных пунктов Крынки, Веселое Херсонской области и острова Алексеевский.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-11-05T19:16:03Z,"Небо над рядом регионов России окрасилось в красно-зеленые тона: причиной тому послужила магнитная буря. Особенно заметно природное явление в Крыму, ДНР, ЛНР, Запорожской и Херсонской областях.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4
2023-11-06T09:17:38Z,"На территории Херсонской области изменяется период действия комендантского часа - с 7 ноября он устанавливается с 20:00 до 06:00, сообщил Владимир Сальдо.",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9
2023-11-06T11:04:51Z,"⚡️ ⚡️ ⚡️ ⚡️  ВС РФ за сутки предотвратили пять попыток высадки противника на левом берегу Днепра, сообщили в Минобороны РФ. 

Также в ведомстве отметили, что суточные потери ВСУ на Херсонском направлении составили до 130-ти военнослужащих убитыми и ранеными.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-09T12:06:34Z,"❗️В Симферополе открыли памятник общественно-политичному деятелю Кириллу Стремоусову  

 Ровно год назад 9 ноября 2022 года заместитель главы администрации Херсонской области Кирилл Стремоусов погиб в ДТП.                                                                                           
О нем помнят, как о человеке, преданном России .  
Президент РФ Владимир Путин наградил Стремоусова орденом Мужества посмертно. А сегодня на территории симферопольского кладбища открыт памятник Стремоусову в полный рост.        
 Почтить память политика приехали первые лица Республики Крым, губернаторы Херсонской и Запорожской областей, депутаты Государственной Думы, близкие и родные Кирилла Стремоусова. 

 @vesticrimea ",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4
2023-11-10T13:13:41Z,"Минобороны РФ: в течение недели на Херсонском направлении ВСУ неоднократно пытались высадиться на левом берегу Днепра. Их потери составили до 505 человек.

 🔺  При попытке закрепиться на левом берегу военные 36-й бригады ВСУ были уничтожены, а 11 человек взяты в плен.

 🔺  За мужество и героизм при отражении этой атаки к госнаградам был представлен старший лейтенант Золто Арсланов и другие военнослужащие его роты.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-10T13:20:08Z,"За прошедшую неделю на Краснолиманском направлении ВС РФ отразили девять атак ВСУ, противник потерял более 725 военных и 44 единицы техники, сообщили Минобороны России.

 🔺  ВCУ потеряли за неделю на донецком направлении более 1 590 военнослужащих и три танка.

 🔺  На Херсонском направлении в течение недели сдались в плен 26 украинских военных.

 🔺  На Купянском направлении потери ВСУ составили более 710 военных, 11 бронемашин.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-11T11:12:22Z,"Минобороны РФ: ВС РФ уничтожили на Херсонском направлении в результате комплексного огневого поражения до 60 военнослужащих ВСУ.

 🔺  ВС РФ нанесли поражение двум бригадам ВСУ в районе Работино, потери составили до 50 бойцов.

 🔺  ВСУ потеряли за сутки до 140 военных на Южно-Донецком направлении.

 🔺  Средства противовоздушной обороны РФ в районе города Запорожье уничтожили самолет МиГ-29 Воздушных сил Украины.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9
2023-11-11T19:20:20Z,"Военнослужащие роты, которой командовал 26-летний старший лейтенант Золто Арсаланов, сорвали попытку высадки украинского десанта на левый берег Днепра в Херсонской области. 

Командир был тяжело ранен, но продолжал отдавать приказы. 

""Как бы они ни говорили, что являются мобилизованными, по их экипировке, движениям, разговорам было понятно, что это не простые военнослужащие, а морская пехота"", - так  говорит  Золто о пленных украинских боевиках.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-12T07:05:03Z,"ВС России уничтожили склад боеприпасов ВСУ в Киевской области, сообщает Минобороны РФ.

На херсонском направлении уничтожены до 60 военнослужащих ВСУ, танк, три автомобиля и гаубица ""Мста-Б"".",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-12T11:49:35Z,"ВС РФ на Купянском направлении отразили две атаки, а также уничтожили склад боеприпасов украинской теробороны, сообщили в Минобороны РФ.

 🔺  В районе Работина нанесено огневое поражение скоплениям живой силы и техники 33-й механизированной бригады ВСУ.

 🔺  ВСУ на Донецком направлении потеряли до 250 военных убитыми и ранеными, а также три бронемашины и три пикапа.

 🔺  Потери ВСУ за сутки на Херсонском направлении составили до 60 человек.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-15T11:50:43Z,"Минобороны России: на Купянском направлении ВС России отразили две атаки ВСУ и уничтожили склад боеприпасов бригады спецназа.

 🔺  В ДНР ВС РФ поразили три пункта управления украинских соединений и частей.

 🔺  На Херсонском направлении впервые уничтожена радиолокационная станция контрбатарейной борьбы Cobra ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-17T12:20:24Z,"МО РФ: на Запорожском направлении ВС России отразили три атаки ВСУ в районе Работина, потери противника составили 425 военных.

 🔺  На Херсонском направлении ВСУ на правом берегу Днепра и в ходе попыток высадки на острова потеряли более 460 военных.

 🔺  ВС РФ за неделю нанесли поражение 4 бригадам ВСУ в районе Угледара, Старомайорского и Урожайного, противник потерял свыше 745 военных.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-19T14:12:39Z,"Сотрудники МЧС России устраняют последствия непогоды в Херсонской области. Там нагонной волной подтоплен участок дороги между Геническом и селом Геническая Горка.

Также из-за перелива ограничено движение автотранспорта. Специалисты оказывают помощь водителям и убирают поваленные деревья.",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4
2023-11-21T10:47:59Z,"⚡️ ⚡️ ⚡️ ⚡️  Российские войска продолжают успешно вести активную оборону в зоне СВО, уверенно удерживают рубежи, постепенно улучшая свое положение, заявил Сергей Шойгу.

Все попытки ВСУ провести десантную операцию на Херсонском направлении не увенчались успехом, украинские части понесли колоссальные потери.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-21T12:21:49Z,"Средства ПВО сбили пять украинских БПЛА за сутки в ДНР и Херсонской области, сообщили в Минобороны РФ.

 🔺  ВС РФ за сутки отразили две атаки ВСУ на Донецком направлении, потери противника составили до 245 военных убитыми и ранеными.

 🔺  ВС РФ отразили на Красно-Лиманском направлении две атаки ВСУ, противник потерял до 200 бойцов убитыми и ранеными.

 🔺  ВС РФ нанесли поражение трем бригадам ВСУ у Работина и Новопрокоповки.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10
2023-11-21T12:23:53Z,"Минобороны РФ: ВСУ потеряли за сутки на Южно-Донецком направлении до 75 человек.

 🔺  Потери ВСУ на Купянском направлении за сутки составили до 25 военных.

 🔺  ВС РФ поразили живую силу и военную технику ВСУ в 118 районах.

 🔺  ВС РФ на Херсонском направлении уничтожили до 50 военных ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
2023-11-23T11:18:24Z,"Минобороны РФ: на Купянском направлении ВС России отразили атаку штурмовых групп ВСУ.

 🔺  В Херсонской области средства ПВО сбили вертолет Ми-8 ВСУ.

 🔺  В Хмельницкой области ВС РФ поразили склад авиационных боеприпасов ВСУ.

 🔺  средства ПВО перехватили восемь снарядов HIMARS, уничтожили 24 украинских БПЛА.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-11-23T11:20:02Z,"На Донецком направлении ВС РФ отразили две атаки ВСУ, потери противника составили до 280 военных, передает Минобороны РФ.

 🔺  ВС России нанесли поражение двум бригадам ВСУ в районах Новомихайловки и Приютного, противник потерял до 140 военных.

 🔺  На Херсонском направлении российские войска уничтожили до 50 украинских военных, поразили две гаубицы ""Мста-Б"" ВСУ.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-11-24T13:20:52Z,"Минобороны России: за неделю в Черном море морской авиацией ЧФ были уничтожены 12 безэкипажных катеров ВСУ.

 🔺  ВС РФ отразили две атаки ВСУ и заняли более выгодные рубежи на Южнодонецком направлении.

 🔺  На Херсонском направлении российские войска взяли в плен 39 украинских военных.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
2023-11-26T18:51:46Z,В Херсонской области понедельник объявлен выходным днем в связи с ухудшением погодных условий. Местных жителей просят без особой необходимости не выходить из дома.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
2023-11-26T19:15:41Z,"В Сочи остановка рухнула под напором ветра, передает  ГТРК.Кубань . Информации о пострадавших нет.

Главное о шторме на Черноморском побережье России к этому часу:

 🔺  В связи с ухудшением погодных условий понедельник объявлен выходным днем в Крыму и Херсонской области. В Севастополе он объявлен нерабочим днем для работников учреждений соцсферы и школ.

 🔺  В Евпатории из домов эвакуированы 150 человек.

 🔺  Движение троллейбусов на дороге Симферополь — Ялта и в самом Симферополе приостановлено.

 🔺  Из-за непогоды без электроэнергии остались порядка 40 тысяч жителей Крыма.

 🔺  Аэромобильная группировка МЧС РФ направлена в подтопленный район Евпатории.

 🔺  Из-за падения деревьев на контактную линию ж/д путей в Сочи произошла задержка в движении пассажирских поездов, сообщили в оперштабе Кубани.

 🔺  10 самолетов, летевших в Сочи, ушли на запасные аэродромы Минеральных Вод.",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3
2023-11-27T04:45:26Z,"Экипажи истребителей-бомбардировщиков Су-34 ВКС РФ в ходе спецоперации уничтожили блиндажи, личный состав и технику ВСУ на Херсонском направлении, сообщили в Минобороны РФ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-11-28T11:12:27Z,"Минобороны РФ: ВС России отразили на Запорожском направлении атаку штурмовой группы ВСУ в районе Новопокровки.

 🔺  ВС РФ поразили хранилище авиационного топлива ВСУ и три радиолокационные станции.

 🔺  Потери ВСУ на Херсонском направлении составили до 40 военных и САУ ""Гвоздика"".

 🔺  Средства ПВО перехватили два снаряда РСЗО HIMARS, уничтожили шесть беспилотников ВСУ.

 🔺  ВСУ за сутки потеряли на Южно-Донецком направлении до 75 человек.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,9
2023-11-29T12:35:43Z,"В правоохранительных органах сообщили, что вчера при обстреле здания ОМВД в селе Юбилейное Херсонской области четверо полицейских погибли, 18 человек получили ранения.",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9
2023-11-29T16:56:20Z,"Восстановлению электроснабжения в Крыму мешает осложнившаяся погодная обстановка. Из-за сильного ветра и дождя фиксируются повторные отключения уже запитанных ранее потребителей. 

Без света на юге России по состоянию на 15:00 по московскому времени оставалось 117 тысяч человек, сообщили в Минэнерго РФ.

Кроме того, работе энергетиков мешают обстрелы российских энергообъектов в Херсонской области и запрет к работам в темное время суток.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,6
2023-11-30T07:52:46Z,"Система ПВО сбила ракету ВСУ в Херсонской области, сообщил РИА Новости председатель совета депутатов Скадовского муниципального округа Сергей Швайко.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-12-01T12:52:53Z,"На Херсонском направлении потери ВСУ составили до 105 военных, сообщило Минобороны РФ.

 🔺  На Донецком направлении ВСУ потеряли до 300 военнослужащих.

 🔺  На Южнодонецком направлении ВСУ потеряли до 95 военнослужащих, а также артиллерийскую систему М777 производства США.

 🔺  В Херсонской области ПВО РФ сбила вертолет Ми-8 ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-12-02T09:28:08Z,"Минобороны РФ: за неделю ВС РФ отразили 17 атак ВСУ на Донецком направлении.

 🔺  Оперативно-тактическая авиация и ракетные войска ВС России поразили топливохранилище, стоянку авиатехники и шесть РЛС ВСУ.

 🔺  На Запорожском направлении российские войска отразили 14 атак ВСУ.

 🔺  На Херсонском направлении ВСУ предпринимали неудачные попытки высадки на островах и левом берегу Днепра.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-12-02T09:30:35Z,"На Южнодонецком направлении за неделю потери ВСУ составили более 880 военнослужащих, передает МО РФ.

 🔺  На Краснолиманском направлении потери ВСУ составили более 950 военных.

 🔺  На Донецком направлении ВСУ потеряли более 1 680 военнослужащих и 6 танков.

 🔺  На Херсонском направлении ВС РФ уничтожили до 450 военнослужащих ВСУ, 14 бойцов захвачены в плен.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-12-03T19:21:53Z,"Этих ребят на передовой ждут, считая минуты. Бригады эвакуации работают как гражданская помощь, но без опознавательных знаков, так как на санитарные машины охотится ВСУ.

Выезд на позиции одной из бригад, работающей в самой горячей точке Херсонского направления СВО, показали в  репортаже  программы ""Вести недели"".",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9
2023-12-04T11:01:33Z,"Более миллиона граждан в ДНР, ЛНР, Запорожской и Херсонской областях уже получают российские пенсии.

Как пояснил председатель Социального фонда РФ, сейчас специалисты продолжают работу по назначению пенсий и пособий. Переходный период в новых российских регионах действует до марта 2024 года.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3
2023-12-04T11:29:45Z,"⚡️  Минобороны РФ: на донецком и южно-донецком направлениях нанесены удары по скоплениям ВСУ, потери противника - до 400 человек.

 🔺  На краснолиманском направлении отражены пять атак, ВСУ потеряли до 280 человек.

 🔺  На запорожском и херсонском направлениях ВСУ потеряли до 90 человек, отражена атака в районе Нестерянки.

 🔺  На купянском направлении отражена одна атака ВСУ в районе Синьковки, украинские потери - до 35 человек.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10
2023-12-05T11:27:55Z,"ВС РФ поразили склад вооружения 124-й бригады территориальной обороны Украины в районе города Херсона, рассказали в российском оборонном ведомстве.

 🔺  Российские средства ПВО за сутки уничтожили 74 украинских беспилотника и ракету HARM в ДНР, ЛНР, Запорожской и Херсонской областях.

 🔺  ВСУ потеряли за сутки на Херсонском направлении до 40 военных, САУ М-109 Paladin и артсистему М777 производства США.

 🔺  За сутки сбиты два самолета МиГ-29 и вертолет Воздушных сил Украины в Днепропетровской, Николаевской и Харьковской областях.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-12-05T19:27:37Z,"""Противник регулярно пытается высадиться, противник очень хочет зайти в Крым. Наша задача – не дать ему этого сделать"", -  рассказал  военнослужащий с позывным Лис, выполняющий боевые задачи в зоне СВО в Херсонской области.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
