doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_127192,"Россия благодарна князю Владимиру за то, что он сформировал духовную основу для будущего национального строительства, и произошло это в Херсонесе. Об этом  заявил  Владимир Путин в документальном фильме ""Новый Херсонес"". Анонс ленты показал телеканал ""Россия 24"".",Russia; Vladimir Putin; Cherson; Spiritual Foundation; National Construction; Documentary Film; Russia 24,Prince Vladimir; National Construction; Spiritual Foundation; Vladimir Putin; Documentary Film,Russia; Prince Vladimir; Orthodox Christianity; Kiev; Vladimir Putin; New Documentary; Russia 24; Hersones; National Identity,Russia; Prince Vladimir; Vladimir Putin; documentary; history; culture,Vladimir Putin; Prince Vladimir; Khersones; national development; Russia 24; documentary film
ВЕСТИ_127458,"Владимир Путин хотел бы, чтобы Херсонес стал для будущей России символом расцвета страны. Об этом он рассказал в интервью для документального фильма Анны Афанасьевой ""Новый Херсонес"".

Премьера ленты состоится в воскресенье в 14:30 на канале ""Россия 1"".",Vladimir Putin; Kherson; Russia; Documentary Film; Anna Afanasyeva; New Kherson; Russia 1,Crimea; Vladimir Putin; Russian Symbolism; Documentary Film,Russia; Vladimir Putin; Kherson; Anna Afanasieva; documentary,Vladimir Putin; Kherson; New Khersones documentary film; Russia 1; Symbol of Russia's prosperity,Vladimir Putin; Khersones; documentary; Anna Afanasyeva; Russia 1; premiere
ВЕСТИ_127530,"Херсонес - исток российской государственности и русского народа, заявил президент РФ Владимир Путин в интервью для  документального фильма ""Новый Херсонес"" , опубликованного на онлайн-платформе ""Смотрим"".

Он напомнил, что Херсонес, которому почти две с половиной тысячи лет, - один из древнейших городов страны, место, которое для России ""в известном смысле является сакральным"".

История Херсонеса связана с крещением Руси, которое, как считается, произошло в 988 году, но, как отметил Путин, это условная дата - сам процесс христианизации длился столетиями. ""Для нас важно то, что в результате этого события началась складываться русская нация"", - подчеркнул президент.",Russia; Putin; Herson; Christianization; Russian Statehood; History; Culture,Russian History; Hersones; Vladimir Putin; Documentary Film,"Russia; Vladimir Putin; Khersones; Russian history; Russian identity; Christianization of Kievan Rus',",Russia; History; Christianity; Vladimir Putin,Khersones; Russian history; Christianization of Rus'; Vladimir Putin; Russian statehood; Russian people; documentary film 'Novy Khersones'
ВЕСТИ_127532,"Владимир Путин в интервью  для документального фильма ""Новый Херсонес"", опубликованного на онлайн-платформе ""Смотрим"" , рассказал, чего ждет от нового историко-археологического парка. 

По его словам, основная задача ""Нового Херсонеса"" заключается в том, чтобы погрузить посетителей в историю России.",Владимир Путин; Новый Херсонес; Смотрим; история России,Russia; Heraklion; History; Vladimir Putin,Russia; Vladimir Putin; Khersones Archaeological Park,Vladimir Putin; interview; 'New Khersones'; documentary film; historical-archaeological park,Vladimir Putin; New Khersones; historical park; archaeological site; Russian history; documentary film; cultural heritage
ВЕСТИ_127535,"Раскопки в Херсонесе стали самыми масштабными, они позволили открыть историю этого места. Об этом в интервью для  документального фильма ""Новый Херсонес"", опубликованного на онлайн-платформе ""Смотрим""  рассказала заместителя директора Центра спасательной археологии Института истории материальной культуры Российской академии наук Наталья Соловьева.",archaeology; Khersones; Russia; excavations; research,Chersonesos; Excavations; History; Archaeological Discoveries,Chersonesus; Archaeology; Russia; History,Archaeology; Heronses,archaeology; Chersonesos; documentary; Natalia Solovyova; Russian Academy of Sciences; rescue archaeology
ВЕСТИ_127541,"Россия всегда укреплялась и чувствовала себя увереннее благодаря своим народам. Об этом в интервью для  документального фильма ""Новый Херсонес"", опубликованного на онлайн-платформе ""Смотрим"" , заявил президент РФ Владимир Путин.",Владимир Путин; Новый Херсонес; Смотрим; Россия; Народы,Vladimir Putin; Russian History; National Identity; Strength,Russia; Vladimir Putin; National Pride; Resilience; Documentary Film; Exclusive Interview; New Heroness; Watch Online Platform,Russia; Vladimir Putin; resilience; strengthening; New Khersones,Vladimir Putin; Russia; National Identity; Documentary Film; New Khersones; Cultural Heritage; Diversity
ВЕСТИ_127838,"В Севастополе открылся уникальный музейно-храмовый комплекс ""Новый Херсонес"". Он способен принимать до 50 тысяч гостей в сутки. Тысячи специалистов участвовали в его создании.",Sevastopol; Museum; Worship Complex; New Херsones; Tourism; Culture; Construction,Sevastopol; New Heraklion Museum; Temple Complex; Museum Architecture,NA,Sevastopol; museum; holy complex; Khersonese City State,Sevastopol; museum; church complex; New Chersonese; cultural heritage; architecture; tourism
ВЕСТИ_127898,"Главные новости за день:

 🔲  Ростех  ждет в 2024 году  более 3 трлн руб. выручки

 🔲  Протестующие  сожгли статую  Уго Чавеса в Венесуэле после победы Мадуро на выборах

 🔲  МЧС: водолазы обнаружили  двух погибших  в результате прорыва дамбы в Карелии

 🔲  Водитель попавшего в ДТП с поездом ""КамАЗа""  проехал  на красный свет

 🔲  Музейно-парковый комплекс ""Новый Херсонес"" в Севастополе  открылся  для посетителей",Russia; Venezuela; Finland; Transportation; Culture,Tech; Politics; Tragedy,Russia; Venezuela; Karelia; Hugo Chavez; Nicolas Maduro; Dam break; Train collision; Red light; New Hersones,Rostec; Revenue; Russia,Rostec; revenue forecast; 2024; Russian industry
ВЕСТИ_128060,"⚡️  Путин в четверг работает в Кремле, примет с докладом главу Мордовии, сообщил Дмитрий Песков. 

 🔲  Путин пока не планирует отпуск, у него достаточно напряженный график работы. 

 🔲  Песков пригласил представителей ЮНЕСКО восхититься тем, каким стал Херсонес Таврический.",Vladimir Putin; Kremlin; Mordovia; UNESCO; Hersones Tavrichesky; Russia; Politics; International Affairs,Putin; Mordovia; Kremlin; Meeting; Artyom Zverev,Russia; Vladimir Putin; Crimea; UNESCO; Khersones Tavrichesky,Putin; Kremlin; Mordovia; UNESCO; Hersones Tauric Island,Vladimir Putin; Kremlin; Mordovia; Dmitry Peskov; UNESCO; Chersonesus Taurica
ВЕСТИ_130260,"УФСБ по Херсонской области задержало участника незаконного вооруженного формирования ""Крымско-татарский батальон им. Номана Челебиджихана"" (организация признана террористической и запрещена на территории России). Об этом сообщили в ФСБ РФ.",FSB; Kherson Region; Crimean Tatar Battalion; Terrorist Organization; Russia,FSB; Terrorism; Illegal Formation; Nomansh Chelibidzhan,Ukraine; Security Service; Detention; Prohibited Organization; Crimea; Tatarstan; Russia,Russia; Federal Security Service; illegal armed group; terrorism,FSB; Kherson region; illegal armed formations; terrorism; Russia
ВЕСТИ_135139,"Песчаные бури накрыли юг России. Из-за непогоды в нескольких городах Калмыкии, Ростовской области, Краснодарского и Ставропольского краев затруднено движение на дорогах, небо окрашено в оранжевый цвет.

По информации центра погоды ""Фобос"", на следующей неделе буря может добраться до Донбасса, Запорожской и Херсонской областей. Ослабление ветра ожидается к среде.",песчаные бури; юг России; Калмыкия; Ростовская область; Краснодарский край; Ставропольский край; Донбасс; Запорожская область; Херсонская область; погода; Фобос,Sandstorm; Southern Russia; Weather Conditions,sandstorm; weather forecast; Russia,sandstorm; Russia,sandstorm; Russia; weather; Kalmykia; Rostov Oblast; Krasnodar Krai; Stavropol Krai; Donbas; Zaporizhzhia; Kherson
ВЕСТИ_135196,"Сегодня исполняется два года, как ДНР, ЛНР, Херсонская и Запорожская области воссоединились с Россией. За это время многие производства в этих регионах были восстановлены, рассказал в интервью телеканалу  ""Россия 24""  Владимир Климанов, директор центра региональной политики Президентской академии и член общественного совета при Министерстве финансов РФ.

По его словам, новые регионы РФ интегрируются в экономику страны в качестве индустриально-аграрной силы: 

 Мы снова говорим о том, что новые регионы России - это такие индустриально-аграрные регионы, где есть сочетание и мощной промышленности угольной, металлургической, машиностроительной и развитого сельского хозяйства, поскольку эти регионы все-таки находятся в более благоприятных климатических условиях, чем остальная часть территории страны. ",Russia; DPR; LPR; Kherson; Zaporizhzhia; Integration; Economy; Industry; Agriculture; Presidential Academy,Reunification; Integration; Economic Development; Russia,Russia; Donbas; Zaporizhzhia; Regional Integration; Economic Development,Russia; Donetsk People's Republic; Luhansk People's Republic; Kherson region; Zaporizhzhia Oblast,Russia; Reunification; Economic Integration; Industrial-Agricultural Regions; Donetsk People's Republic; Luhansk People's Republic; Kherson Region; Zaporizhzhia Region; Vladimir Klimanov; Presidential Academy; Public Council under the Ministry of Finance
ВЕСТИ_135256,"В честь Дня воссоединения ДНР, ЛНР, Херсонской и Запорожской областей с Россией во всех регионах нашей страны прошел патриотический автопробег. Яркие кадры с мероприятий – в нашем видео.",Russia; Donetsk People's Republic; Luhansk People's Republic; Kherson Oblast; Zaporizhzhia Oblast; Reunification Day; Patriotic Rally; Car Rally; Video,Patriotism; Unity; Reunification; Donbass; Luhansk; Kherson; Zaporizhzhia; Russia,Russia; Patriotic Car Parade; Day of Reunification,Patriotic Car Rally; Unity Day Celebration; Donetsk Region; Lugansk Region; Kherson Oblast; Zaporizhzhia Oblast,Reunification Day; DPR; LPR; Kherson Region; Zaporozhye Region; Russia; Patriotic Car Rally; Celebration
ВЕСТИ_135259,"❗️ ❗️ ❗️ ❗️ ❗️  ""Я считаю, что сделано еще очень мало, и впереди еще очень и очень много чего нужно сделать"": губернатор Херсонской области Владимир Сальдо в годовщину воссоединения региона с РФ поделился с телеканалом ""Россия 1"" планами на будущее.

В числе приоритетов он назвал налаживание водоснабжения региона, подорванного взрывом плотины Каховской ГЭС, развитие дорог и создание условий для развития сельского хозяйства.",Kherson Oblast; Vladimir Saldo; Kakhovka Dam; Russia; Water Supply; Roads; Agriculture,Governor; Infrastructure Development; Water Supply; Agriculture,Russia; Kherson Region; Vladimir Saldo; Ukraine; Infrastructure Development; Agriculture; Economy; Government Policies; Regional Development; Future Plans; Governor's Speech; Russia 1; Interview,Governor Vladimir Saldo; Kherson Region; Ukraine reintegration anniversary; Water Supply Improvement Plans,Herson; Vladimir Saldo; reunification with Russia; future plans; water supply; Kakhovka Dam; infrastructure development; agriculture
ВЕСТИ_135271,"Активисты развернули российский триколор на ступенях к Вечному огню, а из флагов субъектов сформировали число 89 - таким флешмобом в Чите отметили День воссоединения ДНР, ЛНР, Запорожской и Херсонской областей с РФ.

Глава Забайкальского края Александр Осипов в своем Telegram-канале отметил, что этот день — исторический рубеж, и теперь новые субъекты вместе с остальными борются за правду и справедливость.",Russia; Donetsk; Luhansk; Zaporizhzhia; Kherson; Reunification; Eternal Flame; Chita; Trans-Baikal Territory; Politics; Conflict,Russia; Reunification; Flag Activism; Chita,Russia; Donetsk Region; Luhansk Region; Zabaykalsky Krai; Chita; Eternal Flame Monument; Reunification; Russian Tricolor; Activists; Government Officials,Russia; Donetsk People's Republic (DPR); Luhansk People's Republic (LNR); Unity Day,Russia; DNR; LPR; Zaporizhzhia; Kherson; Reunification Day; Flash Mob; Russian Flag; Eternal Flame; Telegram
ВЕСТИ_135285,"Более 500 хоровых коллективов по всей стране исполнили песню ""С чего начинается Родина"" в честь Дня воссоединения ДНР, ЛНР, Запорожской и Херсонской областей с Россией.",chorus; Russia; DPR; LPR; Zaporizhzhia; Kherson; reunification; song; celebration,Reunification Day; Donetsk and Luhansk People's Republics; Zaporizhzhia and Kherson Regions; Russia; Choral Performance,,Ukraine; Russia; Donetsk People’s Republic; Luhansk People’s Republic; Zaporizhzhia region; Kherson region; choral performance; Day of Unity,Russia; Ukraine; Reunification Day; Choral Performance; Cultural Event; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia Region; Kherson Region
ВЕСТИ_136159,"⚡️  В Херсонской области взорвали автомобиль начальника районного отдела полиции, сообщили в СК РФ по региону.",Ukraine; Kherson; Russia; Police; Explosion; Crime,Explosion; Police Chief; Kherson Region; Russian Investigative Committee,Ukraine; Zaporizhzhia region; police chief; car explosion,"explosion; police officer killed; Kherson region, Ukraine",Kherson; car bombing; police chief; security; investigation
ВЕСТИ_136160,"СК РФ по Херсонской области показал кадры с места взрыва авто начальника районного отдела полиции.

По данным ведомства, с минно-взрывной травмой его доставили в больницу. Возбуждено уголовное дело.",Ukraine; Kherson; Police; Explosion; Criminal Investigation,Ukraine; Investigative Committee; Explosion; Police Chief; Kherson,police officer; injury; explosion; Ukraine,"Kherson region, Ukraine; car bombings in Ukraine; police shootings in Ukraine",Kherson Region; Explosion; Police Chief; Investigative Committee of Russia; Mine-Explosive Injury; Criminal Case
ВЕСТИ_136816,"⏫ ⏫ ⏫ ⏫ ⏫ РФ вкладывает большие средства в развитие инженерных сетей Херсонской области, заявил глава правительства региона Андрей Алексеенко в эфире ""России 24"".

 ""За этот год у нас в капитальном ремонте порядка 165 км: водопроводы, канализационные сети — то, чего здесь не строилось с советских времен"". 

Алексеенко добавил, что таких объемов средств, которые РФ сейчас вкладывает в развитие Херсонской области, регион не знал никогда.",Russia; Ukraine; Kherson; Engineering Networks; Infrastructure; Investment; War; Conflict,Engineering Development; Infrastructure Investment; Kherson Region; Russia,Russia; Kherson Region; Infrastructure Development; Ukraine; Andrey Alekseyenko,Herson Region; Infrastructure Development; Russia Investment,Russia; Kherson Region; Infrastructure Development; Investment; Engineering Networks; Water Supply; Sewage Systems; Capital Repairs
ВЕСТИ_136850,"⏫ ⏫ ⏫ ⏫ ⏫ Жители Херсонской области, уехавшие в европейские страны, начали возвращаться домой. Об этом в эфире ""России 24"" рассказала глава Новотроицкого округа региона Евгения Кузьменко.

 ""Первоначально, когда люди поехали в Польшу, Германию, Венгрию, они получали социальную поддержку. Но их обязали учить язык, потом идти на работу"".  

По словам Кузьменко, первыми на родину начали возвращаться люди из Польши и Германии. Она также подчеркнула, что в Херсонскую область возвращаются жители старше 45 лет.

 ""Они уже, наверное, понимают, что ничего нет лучше, когда ты дома у себя"". ",Kherson Oblast; Ukraine; Migration; Russia 24; Return; Poland; Germany; Social Support,Herson; Europe; Returnees; Migration,Ukraine; Europe; Kherson region; refugees; returning home,NA,Kherson Region; Return Migration; Europe; Social Support; Language Learning; Employment; Russia 24; Evgenia Kuzmenko
ВЕСТИ_137259,"⚡️  В ДНР, ЛНР, Запорожской и Херсонской областях с мая 2022 года открылись 480 отделений Промсвязьбанка, в них работают 4300 сотрудников. Сейчас банк сопровождает в новых регионах 2,5 миллиона физлиц-клиентов и более 100 тысяч клиентов - юридических лиц.

Об этом заявил в эфире телеканала ""Россия 24"" председатель ПАО Промсвязьбанк Петр Фрадков.",Promsvyazbank; Ukraine; DPR; LPR; Zaporizhzhia; Kherson; Banking; Russia,Banking; Expansion; Ukraine Conflict,Promsviazbank; Ukraine; Banking; Expansion,"ProMZvezd Bank; Donetsk People’s Republic; Luhansk People's Republic; Zaporizhia region, Ukraine; Kherson Oblast",Promsvyazbank; Eastern Ukraine; Banking Expansion; DNR; LNR; Zaporizhzhia; Kherson; Petr Fradkov
ВЕСТИ_137414,ФСБ задержала в Крыму жительницу Херсонской области за шпионаж на Службу безопасности Украины.,FSB; Crimea; Kherson region; Security Service of Ukraine; espionage; Russia; Ukraine,Crimea; Espionage; FSB; Security Services; Ukraine,NA,Crimea; Kherson Region; Espionage; Ukraine's Security Service,FSB; espionage; Ukraine; Russia; Crimea; Kherson region; security service
ВЕСТИ_141240,"Путин наградил митрополита Тихона (Шевкунова) орденом ""За заслуги перед Отечеством"" II степени за большой вклад в создание музейно-храмового комплекса ""Новый Херсонес"".

В конце июля в Севастополе открылся комплекс ""Новый Херсонес"". Смотрите большой  документальный фильм , посвященный его созданию, на платформе ""Смотрим"".",Putin; Metropolitan Tikhon; Shevkunov; New Khersones; Sевастополь; Medal of Valor; Museum-monastery complex; Sмоттрим,Patriarch Tikhon; Order of Merit; Fatherland Award; New Heraklion Museum-Complex,Russia; Putin; Metropolitan Tikhon (Shchukin); Order of Merit for Services to the Fatherland II Class; New Khersones Museum-Complex,New Khersones; museum-historical complex in Sevastopol dedicated to Ukraine's victory over Nazi Germany during World War II,Russia; Vladimir Putin; Metropolitan Tikhon Shevkunov; Order of Merit for the Fatherland II class; New Chersonese; Sevastopol; museum-church complex; documentary film
ВЕСТИ_141759,"Правительство направит Курской области более 900 млн рублей на приобретение 37 блочно-модульных котельных для прохождения отопительного сезона. Об этом сообщил Мишустин на заседании кабмина РФ.

Он также отметил, что более 750 млн рублей направят на закупку оборудования для медучреждений в ДНР, ЛНР, Запорожской и Херсонской областях.",Russia; Government; Heating; Medical Equipment; Kursk Region; DPR; LPR; Zaporizhzhia; Kherson,Government Funding; Kursk Region; Heating Facilities; Medical Equipment; Donbas,Russia; Donbass; Crimea; Kursk; Heating Systems; Medical Facilities; Government Allocation; Budget Allocation; Russian Government; Federal Budget; State Funding; Public Spending; Government Spending; Economic Aid; Financial Assistance; State Support; Regional Development; Infrastructure Development; Energy Efficiency; Heating Systems; Winter Heating; Cold Weather; Weather Conditions; Climate Change; Environmental Protection; Sustainable Development; Social Welfare; Healthcare; Medical Care; Donbass Region; Crimea Region; Kursk Region; Russian Government; Federal Budget; State Funding; Public Spending; Government Spending; Economic Aid; Financial Assistance; State Support; Regional Development; Infrastructure Development; Energy Efficiency; Heating Systems; Winter Heating; Cold Weather; Weather Conditions; Climate Change; Environmental Protection; Sustainable Development; Social Welfare; Healthcare; Medical Care,Russia; Government spending; Heating systems; Medical Equipment,Russian Government; Kursk Region; Heating Season; Modular Boiler Units; Mikhail Mishustin; Medical Equipment; Donetsk People's Republic; Luhansk People's Republic; Zaporozhye Region; Kherson Region
ВЕСТИ_142362,До 17  возросло  количество пострадавших при обстреле автобуса в Новой Каховке Херсонской области. Об этом сообщили в региональном Минздраве.,Nova Kakhovka; bus attack;  Херson region; casualties; shelling,Ukraine-Russia Conflict; Bus Attack; Nova Kakhovka; Kherson Region,NA,New Kahovka; bus attack; Kherson Region; Health Ministry,Nova Kakhovka; Kherson region; bus shelling; casualties; Ministry of Health
ВЕСТИ_142425,"172 населенных пункта в Херсонской области остались без электричества из-за аварийного отключения на ЛЭП ""Джанкой – Мелитополь"". Это затронуло 137 534 человека, а также 40 социально значимых объектов, которые были оперативно подключены к аварийным источникам питания, сообщает губернатор области Владимир Сальдо.

Он отметил, что уже восстановлено электроснабжение в Геническом и Новотроицком округах, но пока без электричества остаются 69 населенных пунктов.",Kherson Region; Ukraine; Power Outage; Electricity; Infrastructure; Melitopol; Dzhankoy,Emergency Shutdown; Power Line; Kherson Region; Electricity Outage,Kherson Region; Ukraine; Power Outage; Energy Crisis; Governor Vladimir Saldo,Kherson region; power outage; electrical disconnection,Kherson Region; Power Outage; Emergency Disconnection; Overhead Power Line; Dzhankoy-Melitopol; Governor Vladimir Saldo; Backup Power Sources; Restoration Efforts
ВЕСТИ_142451,"В Херсонской области полностью восстановили  нарушенное утром  электроснабжение, сообщил глава региона Владимир Сальдо.

По его словам, пока ток подается по резервной схеме, завершить аварийно-восстановительные работы планируется до конца дня.",Kherson Oblast; Ukraine; Electricity; Power Outage; Restoration,Kherson Region; Restoration; Electricity; Saldo,Herson Region; Power Outage; Ukraine News,Kherson; electricity restoration; Vladimir Saldo,Kherson Region; Power Supply Restoration; Emergency Work; Backup Scheme
ВЕСТИ_144320,"Представительство Российской академии наук откроется в ДНР, заявил Денис Пушилин. Оно будет также работать с ЛНР, Запорожской и Херсонской областями.

 ""Сегодня, несмотря на то что боевые действия еще не окончены, Республика прочно встала на ""мирные рельсы"". Одна из важных задач – возрождение и наращивание научного потенциала, развития прикладной науки Республики"". 

Пушилин отметил, что сейчас важно возрождать научную сферу в ДНР для восстановления экономики и промышленности, а также для повышения качества высшего образования.",Donetsk People's Republic; DNR; Russian Academy of Sciences; Luhansk People's Republic; LNR; Zaporizhzhia; Kherson; Scientific Potential; Economic Recovery; Higher Education,Russian Academy of Sciences; Denis Pushilin; DPR; LNR; Zaporizhzhia; Kherson; scientific representation,,Russian Academy of Sciences; Donetsk People’s Republic; Luhansk region; Zaporizhzhia region; Denis Puschilin,Russian Academy of Sciences; Donetsk People's Republic; Luhansk People's Republic; scientific collaboration; economic recovery; higher education
ВЕСТИ_145298,"""У нас растет практически все"": губернатор Херсонской области Владимир Сальдо в интервью ""России 24"" рассказал об урожае в регионе и ценах на продукты. 

 ""И даже учитывая то, что общая урожайность упала по сравнению с той, что была при Каховской плотине, все равно Херсонщина является поставщиком всей этой продукции уже на российские рынки. И цены на них, конечно же, в Херсонской области достаточно лояльные"". ",Kherson Oblast; Vladimir Saldo; Harvest; Russia 24; Prices; Kakhovka Dam,Agriculture; Food Prices; Kherson Region; Russia,Herson Region; Ukraine; Russia; Agricultural Products; Economy,Ukrainian Region; Abundant Harvest; Stable Prices,Herson Region; Agriculture; Vladimir Saldо; Russia 24 Interview; Kakhovka Dam; Product Prices; Russian Markets
ВЕСТИ_145299,"Аграрии Херсонской области восстановили свои тепличные хозяйства, поэтому каховская клубника уже будет на новогоднем столе. А вот вина пока не будет, рассказал в интервью ""России 24"" губернатор региона Владимир Сальдо. 

 ""И жаль, знаете, вина не будет Херсонского, потому что основные наши виноградники находятся вдоль Днепра, а винодельческие предприятия остались на правом берегу. И поэтому виноград есть, а вино пока что не будет. Но мы уверены, что все будет восстановлено"". ",Herson; Ukraine; Strawberry; Wine; Dnipro River; Restoration; New Year's Table,Agriculture; Herson Region; Strawberry Production; Wine Industry,NA,Kherson Region; Agriculture Restoration; Cherry Production,Kherson Oblast; agriculture; greenhouse farming; Kakhovka strawberries; wine production; Dnipro River; occupation; restoration; Vladimir Saldo
ВЕСТИ_145300,"❗️ ❗️ ❗️ ❗️ ❗️  Власти продолжают обслуживать каналы в Херсонской области, чтобы вновь задействовать их после восстановления Каховской плотины, рассказал ""России 24"" Владимир Сальдо.

 ""Когда мы восстановим Каховскую плотину и заполнится водохранилище водой, они снова начнут работать. И снова на территории наших южных областей, Таврии, и Крыма, и Херсонщины будет собираться урожай за лето не один раз"". ",Russia; Ukraine; Kherson; Kakhovka Dam; Agriculture; Taurian Region; Crimea,Kakhovka Dam; Kherson Region; Water Management; Infrastructure Development,NA,Kakhovskaya Dam; Kherson Region; Water Channels Reactivation; Irrigation Restoration,Kakhovka Dam; Kherson Region; Irrigation Channels; Agriculture; Russia 24; Vladimir Saldo
ВЕСТИ_145301,"⚡️ ⚡️ ⚡️ ⚡️  Херсон - русский город, и он очень быстро будет восстановлен, заявил в интервью ""России 24"" губернатор Херсонской области Владимир Сальдо.

 🔺  Инвесторы пока медленно заходят в регион, но уже более 10 компаний начали работу.

 🔺  Комендантский час в области еще необходим, хотя люди не боятся и возвращаются в регион.

 🔺  Автомобильные КПП в Херсонской области проезжают более 100 тысяч раз в сутки, за два года речь идет о сотнях миллионов пересечений контрольно-пропускных пунктов.

 🔺  К проекту города на Арабатской стрелке уже присматриваются инвесторы из-за рубежа, но в первую очередь будут привлекаться инвестиции внутри РФ.

 🔺  Финансирование Херсонской области несопоставимо с временами Украины, для которой юго-восточные регионы были ""пасынками"": ""Мы в этом году освоили более 200 млрд рублей"".",Herson; Kherson Region; Russia; Ukraine; Investment; Checkpoint; Arbat Island; Funding,"Herson, Russia, Rebuilding, Investment, Security",Ukraine; Herson; Reconstruction; Investments,Herson; Ukraine; Governor Vladimir Saldo; Investment; Recovery Efforts,Kherson; reconstruction; investment; Russia 24; Vladimir Saldo; curfew; checkpoints; Arabat Spit; financial support
ВЕСТИ_146173,"⏫ ⏫ ⏫ ⏫ ⏫  Вопросы экологии станут центральными для представительства Российской академии наук в Донецке, сообщил Геннадий Красников в интервью телеканалу ""Россия 24"".

 ""Вопросы экологии, да, это чрезвычайное обстоятельство. Есть также вопросы, связанные уже с изменением климата. Потому что у нас идет обмеление Волги, Дона. У нас критический уровень Каспийского моря. У нас, так как Азовское море стало внутренним морем Российской Федерации, там много экологических вопросов, связанных с водным разнообразием этого региона"".  

Красников подчеркнул, что в Донецкой и Луганской народных республиках, а также Херсонской и Запорожской областях очень большой научный потенциал, который необходимо эффективно использовать.",ecology; Russia; Donbas; Volga; Caspian Sea; Azov Sea; climate change; Russian Academy of Sciences,Russian Academy of Sciences; Donbas; Ecology; Climate Change; Water Resources,Donbas; Russian Academy of Sciences,Russian Academy of Sciences; Donetsk; Ecology; Climate Change; Water Depletion,Russian Academy of Sciences; Donetsk; Ecology; Environmental Issues; Climate Change; Volga River; Don River; Caspian Sea; Azov Sea; Scientific Potential; Gennady Krasnikov
ВЕСТИ_146278,"В Новом Херсонесе пройдет новогоднее богослужение, рассказал Михаил Развожаев в интервью телеканалу ""Россия 24"". После службы пройдет постная трапеза, которая будет бесплатной, добавил губернатор Севастополя.",New Year's Eve; Religious Event; Novy Khersones; Russia 24; Governor Rozvoozhoy; Post-dinner meal,New Year's Celebration; Divine Service; Free Meal,,New Year's Eve; Christmas Service in New Khersones,Novy Khersones; New Year's Service; Mikhail Razvozhaev; Sevastopol Governor; Fasting Meal
ВЕСТИ_146371,"🌟  Во Всероссийском конкурсе новогодней игрушки «Рождественская звезда Херсонеса» приняли участие 300 семей 

Дети вместе с родителями создали 350 ёлочных игрушек, свои звёздочки они украсили рождественскими символами и достопримечательностями Севастополя. 

🎄 Рождественские звёзды в «Херсонес Таврический» прислали из разных городов страны. Лучшие работы отметили призами и грамотами. Дети их получили лично на церемонии в музее-заповеднике. Те, кто не смог приехать, получат презенты почтой.

 @vesti92 ",Russia; Christmas; ornaments; Hersones; Sevastopol; contest; museum-reserve,Christmas Star; Chersonesos; New Year Toy Contest; 300 Families; 350 Ornaments; Sevastopol Sights,Sevastopol; Christmas; Contest; Families; Gingerbread Decorations; New Year's Toy; Star of Christmas,Christmas; New Year's toys; Sevastopol,Christmas; toy competition; Chersonesus; Sevastopol; families; awards; ceremony; museum-reserve
ВЕСТИ_146681,"Эпидемическая ситуация в Херсонской области сейчас в норме, рисков нет, рассказала глава Роспотребнадзора Анна Попова в интервью телеканалу ""Россия 24"". 

 ""На сегодняшний день на этой территории рисков развития эпидемиологического неблагополучия нет"". 

В июне 2023 года из-за подрыва плотины Каховской ГЭС часть Херсонской области была затоплена. Погибли около 60 человек.",Kherson region; Kakhovka dam; Rospotrechnadzor; epidemiological situation; Russia; Ukraine,epidemiology; public health; Kherson region; Rospotrebnadzor,Kherson Region; Russia; Anna Popova; epidemic risk,Kherson Region; Health Situation Normal; No Epidemic Risks,Kherson Region; Epidemiology; Rospotrebnadzor; Anna Popova; Kakhovka Dam Explosion; Floods
ВЕСТИ_148658,"⏫ ⏫ ⏫ ⏫ ⏫  Растет число туристов, которые едут в Крым через новые регионы России, заявил глава республики Сергей Аксёнов в интервью телеканалу ""Россия 24"".

 ""Много сейчас людей, кто сухопутным коридором добирается уже через исторические территории, которые к нам вернулись: через Донбасс, через Запорожскую и Херсонскую области, соответственно. Поэтому вот в этой части, наверное, сейчас, можно даже сказать, основной маршрут, скорее всего"". ",NA,Crimea; Tourism; New Regions; Travel Routes,Crimea; Russia; Tourism,Crimea; Russia; Donetsk; Zaporizhzhia; Ukraine; Tourism,Crimea tourism; Sergey Aksyonov; land corridors; Donbas; Zaporozhye region; Kherson region
ВЕСТИ_150311,"В Новом Херсонесе впервые отметили День студента. Учащиеся вместе с преподавателями приняли участие в молебне и крестном ходе. Затем – трапеза и песни. Подробности – в репортаже в  ""Вестях недели"" .",New Kherson; Student Day; prayer service; religious procession; feast; songs; Вестях недели,Student Day; Celebration; Mass; Cross Procession; Communal Meal,NA,New Kherson; Students' Day celebration,Novy Khersones; Student Day; Celebration; Religious Service; Procession; Meal; Singing; Education; Community Event
