doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_125518,"Длительный период рекордно высокой температуры ожидается в ближайшие дни в южных регионах России, местами столбики термометров могут подняться до 38-43 градусов.

По словам ведущего специалиста Центра погоды ФОБОС Евгения Тишковца, условия для этого создаст блокирующий антициклон. Так, в Донецке и Симферополе ожидается +37 градусов, в Ростове-на-Дону – +39, в Запорожье и Краснодаре – +40, в Херсоне – +41.",Fobos Weather Center; Russia; Donetsk; Simferopol; Rostov-on-Don; Zaporizhzhia; Krasnodar; Kherson,Southern Russia; Anti-cyclone; Record Temperatures,FOBOS; Russia; Europe,Center for Weather Forecasting and Hydrometeorology; +37 degree Celsius; +38 degree Celsius; +39 degree Celsius; +40 degree Celsius; +41 degree Celsius,FOBOS Weather Center
ВЕСТИ_126736,"В Севастополе готовятся открыть новую достопримечательность – уникальный историко-археологический парк, рассчитанный и на туристов, и на паломников

Проект  “Новый Херсонес” , расположенный на месте античного города, где крестился равноапостольный князь Владимир, включает в себя сразу несколько музеев.",Herosnes,New Heraklion Archaeological and Historical Park,New Khersones Project; Khersones; Ukraine; Russia; Crimea; Black Sea,NA,New Chersonese
ВЕСТИ_126798,"Графики временных отключений электроэнергии введены на территории Херсонской, Запорожской и Ростовской областей, Крыма и ДНР. Об этом сообщил губернатор Запорожской области Евгений Балицкий.",Евгений Балицкий,power outages; graph; Kherson; Zaporizhzhia; Rostov; Crimea; DPR,Ukrainian government,Governor Evgeny Balitsky,Kherson Oblast; Zaporizhzhia Oblast; Rostov Oblast; Crimea; Donetsk People's Republic; Yevgeny Balitsky
ВЕСТИ_126927,"Музей античности на юге России станет первым в мире храмом-парком. Когда откроется новый ""Новый Херсонес"" – смотрите в итоговом выпуске  ""Вестей"". ",Vesti,Museum-Park; Antiquities Museum; New Herakles Museum,"Kerch; Southern Russia; Hersones; Museum; Cultural Tourism; New Hersones; Archaeology; Exhibition; Russia; History; Culture; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Tourism; Unique Destination; Cultural Heritage; Worldwide; Revolutionary Concept; First of its kind; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch; Hersones; Museum; Cultural Tourism; New Hersones; Southern Russia; Tourism; History; Culture; Archaeology; Exhibition; Museum Project; Revolutionary Concept; First of its kind; Worldwide; Unique Destination; Cultural Heritage; Heritage Site; Kerch Museum; Hersones Museum; New Hersones Museum; Southern Russian City; Southern Russia; Russia; Kerch,",New Herkones,Novy Khersones; Vesti
ВЕСТИ_127192,"Россия благодарна князю Владимиру за то, что он сформировал духовную основу для будущего национального строительства, и произошло это в Херсонесе. Об этом  заявил  Владимир Путин в документальном фильме ""Новый Херсонес"". Анонс ленты показал телеканал ""Россия 24"".",Russia 24; Documentary Film 'New Cherson',Russia; Russian Orthodox Church; National Identity,NA,NA,Russia 24
ВЕСТИ_127458,"Владимир Путин хотел бы, чтобы Херсонес стал для будущей России символом расцвета страны. Об этом он рассказал в интервью для документального фильма Анны Афанасьевой ""Новый Херсонес"".

Премьера ленты состоится в воскресенье в 14:30 на канале ""Россия 1"".","Russia; Россия; channel ""Россия 1""",Russia 1; New Chersonesos,NA,NA,Russia 1
ВЕСТИ_127530,"Херсонес - исток российской государственности и русского народа, заявил президент РФ Владимир Путин в интервью для  документального фильма ""Новый Херсонес"" , опубликованного на онлайн-платформе ""Смотрим"".

Он напомнил, что Херсонес, которому почти две с половиной тысячи лет, - один из древнейших городов страны, место, которое для России ""в известном смысле является сакральным"".

История Херсонеса связана с крещением Руси, которое, как считается, произошло в 988 году, но, как отметил Путин, это условная дата - сам процесс христианизации длился столетиями. ""Для нас важно то, что в результате этого события началась складываться русская нация"", - подчеркнул президент.",Russia; Rus,New Hersones documentary film,Russia; Watch,Hersones; Russian Federation; Rus' Christianity; New Hersonese documentary,NA
ВЕСТИ_127532,"Владимир Путин в интервью  для документального фильма ""Новый Херсонес"", опубликованного на онлайн-платформе ""Смотрим"" , рассказал, чего ждет от нового историко-археологического парка. 

По его словам, основная задача ""Нового Херсонеса"" заключается в том, чтобы погрузить посетителей в историю России.",Новый Херсонес; Смотрим,New Heraklion Historical and Archaeological Park,New Khersones archaeological park,NA,NA
ВЕСТИ_127535,"Раскопки в Херсонесе стали самыми масштабными, они позволили открыть историю этого места. Об этом в интервью для  документального фильма ""Новый Херсонес"", опубликованного на онлайн-платформе ""Смотрим""  рассказала заместителя директора Центра спасательной археологии Института истории материальной культуры Российской академии наук Наталья Соловьева.",Центр спасательной археологии Института истории материальной культуры Российской академии наук; Смотрим,Институт истории материальной культуры Российской академии наук (ИИМК РАН),Russian Academy of Sciences; Institute of History of Material Culture; Center for Rescue Archaeology; Sputnik News; Documentary Film; New Chersonesus; Watching,NA,Center for Rescue Archaeology; Institute of History of Material Culture; Russian Academy of Sciences; Smotrim
ВЕСТИ_127541,"Россия всегда укреплялась и чувствовала себя увереннее благодаря своим народам. Об этом в интервью для  документального фильма ""Новый Херсонес"", опубликованного на онлайн-платформе ""Смотрим"" , заявил президент РФ Владимир Путин.",Смотрим; Новый Херсонес,New Heroness documentary; Смотрим platform,NA,NA,Russia; Смотрим (Smotrim); Новый Херсонес (New Khersones)
ВЕСТИ_127838,"В Севастополе открылся уникальный музейно-храмовый комплекс ""Новый Херсонес"". Он способен принимать до 50 тысяч гостей в сутки. Тысячи специалистов участвовали в его создании.",New Херsones,Новый Херсонес; Музейно-храмовый комплекс,NA,New Khersones Museum-Holy Complex; Sevastopol,New Chersonese
ВЕСТИ_127898,"Главные новости за день:

 🔲  Ростех  ждет в 2024 году  более 3 трлн руб. выручки

 🔲  Протестующие  сожгли статую  Уго Чавеса в Венесуэле после победы Мадуро на выборах

 🔲  МЧС: водолазы обнаружили  двух погибших  в результате прорыва дамбы в Карелии

 🔲  Водитель попавшего в ДТП с поездом ""КамАЗа""  проехал  на красный свет

 🔲  Музейно-парковый комплекс ""Новый Херсонес"" в Севастополе  открылся  для посетителей",Ростех (RosTech); МЧС (EMERCOM); Карелия (Karelia); КамАЗа (KAMAZ),Rostech; Dam failure; Train collision; Statue burning,Rostec; MADURO; MCHS; Kamaz,(Venezuela) Protesters burn statue of Hugo Chavez after Maduro's victory; Russian Emergency Situations Ministry: divers find two dead in dam breach near Petrozavodsk,Rostech
ВЕСТИ_128060,"⚡️  Путин в четверг работает в Кремле, примет с докладом главу Мордовии, сообщил Дмитрий Песков. 

 🔲  Путин пока не планирует отпуск, у него достаточно напряженный график работы. 

 🔲  Песков пригласил представителей ЮНЕСКО восхититься тем, каким стал Херсонес Таврический.",UNESCO,Kremlin; UNESCO; Hersones Tavrichesky,NA,NA,Vladimir Putin; Dmitry Peskov; UNESCO; Kremlin; Mordovia; Chersonesus Taurica
ВЕСТИ_130260,"УФСБ по Херсонской области задержало участника незаконного вооруженного формирования ""Крымско-татарский батальон им. Номана Челебиджихана"" (организация признана террористической и запрещена на территории России). Об этом сообщили в ФСБ РФ.",FSB; Crimean Tatar Battalion; Nooman Chelebijihan,Crimean-Tatar Battalion named after Nomansh Chelibidzhan,NA,NA,FSB; Crimean-Tatar Battalion named after Noman Chelbezhihan
ВЕСТИ_135139,"Песчаные бури накрыли юг России. Из-за непогоды в нескольких городах Калмыкии, Ростовской области, Краснодарского и Ставропольского краев затруднено движение на дорогах, небо окрашено в оранжевый цвет.

По информации центра погоды ""Фобос"", на следующей неделе буря может добраться до Донбасса, Запорожской и Херсонской областей. Ослабление ветра ожидается к среде.",центр погоды ; Фобос,Center for Weather Forecasting 'Fobos'; Donbass; Запорожская область; Херсонская область,NA,Kalmykia; Rostov region; Southern Russia,Фобос (центр погоды)
ВЕСТИ_135196,"Сегодня исполняется два года, как ДНР, ЛНР, Херсонская и Запорожская области воссоединились с Россией. За это время многие производства в этих регионах были восстановлены, рассказал в интервью телеканалу  ""Россия 24""  Владимир Климанов, директор центра региональной политики Президентской академии и член общественного совета при Министерстве финансов РФ.

По его словам, новые регионы РФ интегрируются в экономику страны в качестве индустриально-аграрной силы: 

 Мы снова говорим о том, что новые регионы России - это такие индустриально-аграрные регионы, где есть сочетание и мощной промышленности угольной, металлургической, машиностроительной и развитого сельского хозяйства, поскольку эти регионы все-таки находятся в более благоприятных климатических условиях, чем остальная часть территории страны. ",Presidential Academy; Ministry of Finance of the Russian Federation; Россия 24,Russian Government; Ministry of Finance; Presidential Academy,Presidential Academy's Regional Policy Center,,Russia; Presidential Academy; Public Council under the Ministry of Finance of Russia; Ministry of Finance of Russia; Russia 24
ВЕСТИ_135256,"В честь Дня воссоединения ДНР, ЛНР, Херсонской и Запорожской областей с Россией во всех регионах нашей страны прошел патриотический автопробег. Яркие кадры с мероприятий – в нашем видео.",Russia,Russia; Donbass Republics (DNR & LNR); Kherson Region; Zaporizhzhia Region,NA,; Patriotic Car Rally,DPR; LPR; Kherson Region; Zaporozhye Region; Russia
ВЕСТИ_135259,"❗️ ❗️ ❗️ ❗️ ❗️  ""Я считаю, что сделано еще очень мало, и впереди еще очень и очень много чего нужно сделать"": губернатор Херсонской области Владимир Сальдо в годовщину воссоединения региона с РФ поделился с телеканалом ""Россия 1"" планами на будущее.

В числе приоритетов он назвал налаживание водоснабжения региона, подорванного взрывом плотины Каховской ГЭС, развитие дорог и создание условий для развития сельского хозяйства.",Россия 1; Kakhovka Dam,Kakhovka Dam; Russian Federation,Russia; Ukraine; Kherson Oblast; Kahovka; Kahovskiy District; Kherson Region; Donbass; Crimea; Moscow; St. Petersburg; Minsk; Belarus; Europe; Asia; North Caucasus; South Caucasus; Caspian Sea; Black Sea; Ukraine; Russia; Kherson Oblast; Kahovka; Kahovskiy District; Kherson Region; Donbass; Crimea; Moscow; St. Petersburg; Minsk; Belarus; Europe; Asia; North Caucasus; South Caucasus; Caspian Sea,Russia; Kherson Region; Kakhovsk Hydroelectric Power Station,Россия 1 (Russia 1 TV Channel)
ВЕСТИ_135271,"Активисты развернули российский триколор на ступенях к Вечному огню, а из флагов субъектов сформировали число 89 - таким флешмобом в Чите отметили День воссоединения ДНР, ЛНР, Запорожской и Херсонской областей с РФ.

Глава Забайкальского края Александр Осипов в своем Telegram-канале отметил, что этот день — исторический рубеж, и теперь новые субъекты вместе с остальными борются за правду и справедливость.",Russian Federation; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia Oblast; Kherson Oblast,Russian Federation; Donetsk People's Republic (DNR); Luhansk People's Republic (LPR); Zaporizhzhia Oblast; Kherson Oblast,Russia; Donetsk Region; Luhansk Region; Zabaykalsky Krai; Eternal Flame Monument; Chita; Alexander Osipov,NA,Russian Federation; Donetsk People's Republic; Luhansk People's Republic; Zaporozhye Oblast; Kherson Oblast; Eternal Flame; Telegram
ВЕСТИ_135285,"Более 500 хоровых коллективов по всей стране исполнили песню ""С чего начинается Родина"" в честь Дня воссоединения ДНР, ЛНР, Запорожской и Херсонской областей с Россией.",DPR; LPR; Zaporizhzhia; Kherson,Russian Ministry of Culture; State Duma,NA,Ukraine; Russian Federation,Russia; Ukraine; Donetsk and Luhansk People's Republics; Zaporizhzhia and Kherson regions
ВЕСТИ_136159,"⚡️  В Херсонской области взорвали автомобиль начальника районного отдела полиции, сообщили в СК РФ по региону.",Russian Investigative Committee (СК РФ),Russian Investigative Committee,NA,SC RF; Kherson Region Police Department,Investigative Committee of Russia
ВЕСТИ_136160,"СК РФ по Херсонской области показал кадры с места взрыва авто начальника районного отдела полиции.

По данным ведомства, с минно-взрывной травмой его доставили в больницу. Возбуждено уголовное дело.",Police Department,Ukrainian Investigative Committee,NA,NA,Investigative Committee of Russia for the Kherson Region
ВЕСТИ_136816,"⏫ ⏫ ⏫ ⏫ ⏫ РФ вкладывает большие средства в развитие инженерных сетей Херсонской области, заявил глава правительства региона Андрей Алексеенко в эфире ""России 24"".

 ""За этот год у нас в капитальном ремонте порядка 165 км: водопроводы, канализационные сети — то, чего здесь не строилось с советских времен"". 

Алексеенко добавил, что таких объемов средств, которые РФ сейчас вкладывает в развитие Херсонской области, регион не знал никогда.",России 24,Engineering Networks; Capital Repair; Water Supply; Sewage Systems,NA,Россия,Russia 24; Russian Federation
ВЕСТИ_136850,"⏫ ⏫ ⏫ ⏫ ⏫ Жители Херсонской области, уехавшие в европейские страны, начали возвращаться домой. Об этом в эфире ""России 24"" рассказала глава Новотроицкого округа региона Евгения Кузьменко.

 ""Первоначально, когда люди поехали в Польшу, Германию, Венгрию, они получали социальную поддержку. Но их обязали учить язык, потом идти на работу"".  

По словам Кузьменко, первыми на родину начали возвращаться люди из Польши и Германии. Она также подчеркнула, что в Херсонскую область возвращаются жители старше 45 лет.

 ""Они уже, наверное, понимают, что ничего нет лучше, когда ты дома у себя"". ",Россия 24,European Union; International Migration Organization; United Nations High Commissioner for Refugees (UNHCR); EU-UK Trade and Cooperation Agreement,Russia 24,NA,NA
ВЕСТИ_137259,"⚡️  В ДНР, ЛНР, Запорожской и Херсонской областях с мая 2022 года открылись 480 отделений Промсвязьбанка, в них работают 4300 сотрудников. Сейчас банк сопровождает в новых регионах 2,5 миллиона физлиц-клиентов и более 100 тысяч клиентов - юридических лиц.

Об этом заявил в эфире телеканала ""Россия 24"" председатель ПАО Промсвязьбанк Петр Фрадков.",Promsvyazbank,Promsvyazbank,Promsviazbank; PAO Promsviazbank,ProMZvezd Bank; Petr Fradkov,Promsvyazbank; Russia 24
ВЕСТИ_137414,ФСБ задержала в Крыму жительницу Херсонской области за шпионаж на Службу безопасности Украины.,FSB; Security Service of Ukraine,Security Service of Ukraine (SBU); Federal Security Service of the Russian Federation (FSB),NA,Federal Security Service (FSB); Ukrainian security service (,Federal Security Service (FSB); Security Service of Ukraine
ВЕСТИ_141240,"Путин наградил митрополита Тихона (Шевкунова) орденом ""За заслуги перед Отечеством"" II степени за большой вклад в создание музейно-храмового комплекса ""Новый Херсонес"".

В конце июля в Севастополе открылся комплекс ""Новый Херсонес"". Смотрите большой  документальный фильм , посвященный его созданию, на платформе ""Смотрим"".",Putin; Metropolitan Tikhon (Shevkunov); Sевастополь; New Khersones; Sмоттрим,Order of Merit for the Fatherland II degree; New Heraklion Museum-Complex,Russian Orthodox Church's Moscow Patriarchate; New Khersones museum-complex,New Khersones; museum-historical complex in Sevastopol dedicated to Ukraine's victory over Nazi Germany during World War II,Order of Merit for the Fatherland II class; New Chersonese
ВЕСТИ_141759,"Правительство направит Курской области более 900 млн рублей на приобретение 37 блочно-модульных котельных для прохождения отопительного сезона. Об этом сообщил Мишустин на заседании кабмина РФ.

Он также отметил, что более 750 млн рублей направят на закупку оборудования для медучреждений в ДНР, ЛНР, Запорожской и Херсонской областях.",Мишустин,Government of the Russian Federation; Kursk Oblast Government; Donetsk People’s Republic (DPR) government; Luhansk People's Republic (LPR) government,NA,NA,Russian Government; Cabinet Meeting of the Russian Federation
ВЕСТИ_142362,До 17  возросло  количество пострадавших при обстреле автобуса в Новой Каховке Херсонской области. Об этом сообщили в региональном Минздраве.,NA,Russian military; Ukrainian forces; Ministry of Health (local),NA,New Kahovka; Kherson region; Ministry of Health,regional Ministry of Health
ВЕСТИ_142425,"172 населенных пункта в Херсонской области остались без электричества из-за аварийного отключения на ЛЭП ""Джанкой – Мелитополь"". Это затронуло 137 534 человека, а также 40 социально значимых объектов, которые были оперативно подключены к аварийным источникам питания, сообщает губернатор области Владимир Сальдо.

Он отметил, что уже восстановлено электроснабжение в Геническом и Новотроицком округах, но пока без электричества остаются 69 населенных пунктов.",Kherson Region; Ukraine,"ЛЭП ""Джанкой – Мелитополь""",NA,NA,"ЛЭП ""Джанкой – Мелитополь"" (Overhead Power Line Dzhankoy-Melitopol); Херсонская область (Kherson Region)"
ВЕСТИ_142451,"В Херсонской области полностью восстановили  нарушенное утром  электроснабжение, сообщил глава региона Владимир Сальдо.

По его словам, пока ток подается по резервной схеме, завершить аварийно-восстановительные работы планируется до конца дня.",Kherson Oblast; Vladimir Saldo,Power Supply; Reserve Scheme; Avario-Vosstanovitelnye Rаботы (Emergency Work),NA,NA,Kherson region
ВЕСТИ_144320,"Представительство Российской академии наук откроется в ДНР, заявил Денис Пушилин. Оно будет также работать с ЛНР, Запорожской и Херсонской областями.

 ""Сегодня, несмотря на то что боевые действия еще не окончены, Республика прочно встала на ""мирные рельсы"". Одна из важных задач – возрождение и наращивание научного потенциала, развития прикладной науки Республики"". 

Пушилин отметил, что сейчас важно возрождать научную сферу в ДНР для восстановления экономики и промышленности, а также для повышения качества высшего образования.",Russian Academy of Sciences,Russian Academy of Sciences,Russian Academy of Sciences,Russian Academy of Sciences; Donetsk People’s Republic; Luhansk region; Zaporizhzhia region,Russian Academy of Sciences; DNR; LNR
ВЕСТИ_145298,"""У нас растет практически все"": губернатор Херсонской области Владимир Сальдо в интервью ""России 24"" рассказал об урожае в регионе и ценах на продукты. 

 ""И даже учитывая то, что общая урожайность упала по сравнению с той, что была при Каховской плотине, все равно Херсонщина является поставщиком всей этой продукции уже на российские рынки. И цены на них, конечно же, в Херсонской области достаточно лояльные"". ",Russia 24,Crops; Prices; Russian Market,NA,NA,Россия 24 (Russia 24)
ВЕСТИ_145299,"Аграрии Херсонской области восстановили свои тепличные хозяйства, поэтому каховская клубника уже будет на новогоднем столе. А вот вина пока не будет, рассказал в интервью ""России 24"" губернатор региона Владимир Сальдо. 

 ""И жаль, знаете, вина не будет Херсонского, потому что основные наши виноградники находятся вдоль Днепра, а винодельческие предприятия остались на правом берегу. И поэтому виноград есть, а вино пока что не будет. Но мы уверены, что все будет восстановлено"". ",России 24; Ukraine,Dnieper River; Herson region,NA,NA,Kherson Oblast; Kakhovka strawberries; Dnipro River; Vladimir Saldo
ВЕСТИ_145300,"❗️ ❗️ ❗️ ❗️ ❗️  Власти продолжают обслуживать каналы в Херсонской области, чтобы вновь задействовать их после восстановления Каховской плотины, рассказал ""России 24"" Владимир Сальдо.

 ""Когда мы восстановим Каховскую плотину и заполнится водохранилище водой, они снова начнут работать. И снова на территории наших южных областей, Таврии, и Крыма, и Херсонщины будет собираться урожай за лето не один раз"". ",Russia 24,Kakhovka Dam Restoration; Water Infrastructure,NA,NA,Kakhovka Dam; Russia 24
ВЕСТИ_145301,"⚡️ ⚡️ ⚡️ ⚡️  Херсон - русский город, и он очень быстро будет восстановлен, заявил в интервью ""России 24"" губернатор Херсонской области Владимир Сальдо.

 🔺  Инвесторы пока медленно заходят в регион, но уже более 10 компаний начали работу.

 🔺  Комендантский час в области еще необходим, хотя люди не боятся и возвращаются в регион.

 🔺  Автомобильные КПП в Херсонской области проезжают более 100 тысяч раз в сутки, за два года речь идет о сотнях миллионов пересечений контрольно-пропускных пунктов.

 🔺  К проекту города на Арабатской стрелке уже присматриваются инвесторы из-за рубежа, но в первую очередь будут привлекаться инвестиции внутри РФ.

 🔺  Финансирование Херсонской области несопоставимо с временами Украины, для которой юго-восточные регионы были ""пасынками"": ""Мы в этом году освоили более 200 млрд рублей"".",Россия; Украина; Rossiya 24,Russian Government; Investors; Ukraine,Herson region; Russia; Ukraine,NA,Russia 24
ВЕСТИ_146173,"⏫ ⏫ ⏫ ⏫ ⏫  Вопросы экологии станут центральными для представительства Российской академии наук в Донецке, сообщил Геннадий Красников в интервью телеканалу ""Россия 24"".

 ""Вопросы экологии, да, это чрезвычайное обстоятельство. Есть также вопросы, связанные уже с изменением климата. Потому что у нас идет обмеление Волги, Дона. У нас критический уровень Каспийского моря. У нас, так как Азовское море стало внутренним морем Российской Федерации, там много экологических вопросов, связанных с водным разнообразием этого региона"".  

Красников подчеркнул, что в Донецкой и Луганской народных республиках, а также Херсонской и Запорожской областях очень большой научный потенциал, который необходимо эффективно использовать.",Russian Academy of Sciences; Donetsk; Luhansk; Kherson; Zaporizhzhia,Russian Academy of Sciences (RAS); Donbas region; Volga River; Don River; Caspian Sea; Azov Sea,Russian Academy of Sciences,NA,Russian Academy of Sciences; Russia 24; Volga River; Don River; Caspian Sea; Azov Sea
ВЕСТИ_146278,"В Новом Херсонесе пройдет новогоднее богослужение, рассказал Михаил Развожаев в интервью телеканалу ""Россия 24"". После службы пройдет постная трапеза, которая будет бесплатной, добавил губернатор Севастополя.",Russia 24,New Year's Divine Service; Post-taste meal,Sevastopol; Russia,NA,Россия 24
