doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_90446,"🇷🇺 Подписание 30 сентября договоров о воссоединении Донецкой и Луганской Народных Республик, Херсонской и Запорожской областей с Россией восстановило историческую справедливость и воссоединило нации.  История этих регионов тесно связана с Россией. И вот Донбасс уже год в составе Российской Федерации, и это только начало пути, рука об руку с единой Родиной.

 Полную версию эксклюзивного интервью Главы ДНР Дениса Пушилина смотрите в итоговом выпуске Вести.Донецк уже завтра, в 8:00 на кнопке ""Россия1""

 @vestidonetsk ",Russia Reaffirms Integration of Regions,Historical Reunification of Donbass and Southern Ukraine with Russia,Donbass Celebrates 1 Year of Reunification with Russia,Full Interview with Head of Donetsk People's Republic Denis Pushilin Exclusive,Reunification of Donbas and Southern Ukraine with Russia
ВЕСТИ_90487,"❗️ Ко Дню воссоединения новых регионов с Россией в Скадовске Херсонской области организовали велопробег и на центральной аллее у Вечного огня показали жителям праздничный концерт.

 Горожане рассказали, что для них значит этот праздник. Видео предоставила  Ольга Курлаева .",Bike Race and Concert Held in Skadovsk to Celebrate Reunification with Russia,"On the Day of Reunification with Russia in Skadovsk, a Cycling Parade and Concert were Organized",Skadovsk Celebrates Reunification with Russia: A Day of Unity and Joy,Day of Unity in Kherson Region,Unity Day Celebrations in Skadovsk with Bike Ride and Concert
ВЕСТИ_90491,"За год в новых регионах построены километры дорог, возведены десятки школ и больниц, отремонтированы дома — и это еще не все, что было и будет сделано. 

И в ДНР, и в ЛНР, и в Запорожской, и Херсонской областях — везде открываются МФЦ: здесь можно оформить 47 видов услуг. Возрождаются и такие отрасли, как сельское хозяйство и угольная добыча.",Infrastructure and Services Development in Newly Established Regions,Rebuilding Ukraine's Occupied Territories,Donbas and Zaporizhzhia regions are being rebuilt,NA,Infrastructure and Development in Eastern Ukraine
ВЕСТИ_91427,"⚡️   Скончался секретарь отделения ""Единой России"" в Новой Каховке,  раненый  после подрыва авто в Херсонской области. Об этом сообщили в оперштабе.","Secretary of the Branch of the United Russia Party in Novaya Kakhovka Dies, Injured After Car Blast in Kherson Region",Secretary of the 'United Russia' Office in Novaya Kakhovka Dies After Car Bombing in Kherson Region,Ukrainian authorities report a secretariat of the United Russia party in Kherson region has been hit by an explosion,NA,Secretary of United Russia Branch in Novaya Kahovka Dies After Car Bombing in Kherson Region
ВЕСТИ_91529,"Губернатор Херсонской области прокомментировал сообщения СМИ о том, что украинские экстремисты убили 22 мирных жителя Снигиревки в сентябре этого года. 

Убийства совершили члены одной из радикально-националистических организаций, однако главари режима несут еще большую ответственность, заявил Сальдо. 

То же самое произошло в этом городе в ноябре 2022-го. Тогда члены украинских вооруженных формирований убили более 20 граждан, заподозренных в симпатиях к России, отметил губернатор.",Governor of Kherson Region Comments on Reported Civilian Deaths in Sniyevka,Governor of Kherson Region Comments on Media Reports,Ukrainian Governor Blames Regime for Snihyrivka Massacre,NA,Herson Governor Comments on Alleged Killings by Ukrainian Extremists
ВЕСТИ_93415,"💼 Государство поддержит малых и средних предпринимателей, которые воплощают в жизнь социально значимые проекты в ЛНР, ДНР, Херсонской и Запорожской областях. Михаил Мишустин уже подписал постановление  о грантах.

 Получить их смогут те, чей бизнес связан с медициной, образованием, спортом, культурой, гостеприимством и социальными услугами. Отбирать кандидатов будет специальная конкурсная комиссия.

 📈 Максимальная сумма гранта — 300 тыс. рублей. Потратить деньги можно на аренду и ремонт нежилых помещений, переоборудование автомобилей для перевозки маломобильных людей, на сырьё и расходные материалы для производства.

 #мерыподдержки  
 #новость 

 👉 Подписывайтесь на Объясняем.РФ ",Government to Support Small and Medium Businesses Implementing Socially Significant Projects in Occupied Territories,Russian Government Supports Socially Significant Projects in Donbas and Southern Ukraine,Russian Government to Support Small and Medium-Sized Enterprises in Donbass Region,NA,"Russian Government to Support SMEs Implementing Social Projects in LNR, DNR, Kherson and Zaporozhye Regions"
ВЕСТИ_95186,"В Симферополе в День народного единства открыли обновленную кованую карту России, добавив туда четыре новых региона: ДНР, ЛНР, Запорожскую и Херсонскую области.

На карте каждый российский регион представлен своими символами, в том числе и новые субъекты РФ, сообщают  Вести.Крым .",New Russian Map Unveiled in Simferopol on Unity Day,"In Simferopol on the Day of National Unity, a Renewed Russian Map with Four New Regions was Unveiled",Simferopol Celebrates National Unity Day with Updated Map of Russia,NA,Newly Updated Wrought Iron Map of Russia Unveiled in Simferopol
ВЕСТИ_95291,"Небо над рядом регионов России окрасилось в красно-зеленые тона: причиной тому послужила магнитная буря. Особенно заметно природное явление в Крыму, ДНР, ЛНР, Запорожской и Херсонской областях.",Magnetic Storm Causes Unusual Sky Colors Across Southern Russia,Sky Over Russia's Regions Turns Red and Green Due to Magnetic Storm,Russia's Magnetic Storm Causes Red-Green Sky,NA,Red-Green Sky Over Russian Regions Due to Magnetic Storm
ВЕСТИ_95339,"На территории Херсонской области изменяется период действия комендантского часа - с 7 ноября он устанавливается с 20:00 до 06:00, сообщил Владимир Сальдо.",Changes to Curfew in Kherson Region,What is the new curfew time in Kherson Oblast?,Ukraine Imposes New Curfew in Kherson Region,NA,Curfew Hours Changed in Kherson Region
ВЕСТИ_95722,"❗️В Симферополе открыли памятник общественно-политичному деятелю Кириллу Стремоусову  

 Ровно год назад 9 ноября 2022 года заместитель главы администрации Херсонской области Кирилл Стремоусов погиб в ДТП.                                                                                           
О нем помнят, как о человеке, преданном России .  
Президент РФ Владимир Путин наградил Стремоусова орденом Мужества посмертно. А сегодня на территории симферопольского кладбища открыт памятник Стремоусову в полный рост.        
 Почтить память политика приехали первые лица Республики Крым, губернаторы Херсонской и Запорожской областей, депутаты Государственной Думы, близкие и родные Кирилла Стремоусова. 

 @vesticrimea ",Monument to Kirill Stremousov Unveiled in Simferopol,A Memorial to Kirill Stremousov Unveiled in Simferopol,New Monument Erected in Simferopol to Honor the Memory of a Russian Hero,NA,Monument to Kirill Stremousov Unveiled in Simferopol
ВЕСТИ_96782,"Сотрудники МЧС России устраняют последствия непогоды в Херсонской области. Там нагонной волной подтоплен участок дороги между Геническом и селом Геническая Горка.

Также из-за перелива ограничено движение автотранспорта. Специалисты оказывают помощь водителям и убирают поваленные деревья.",МЧС устраняет последствия непогоды в Херсонской области,Emergency Response in Kherson Oblast: Floods and Road Damage,Ukraine News: Latest Updates and Breaking News | The Moscow Times,NA,Emergency Services in Kherson Region Respond to Weather-Related Damage
ВЕСТИ_97694,В Херсонской области понедельник объявлен выходным днем в связи с ухудшением погодных условий. Местных жителей просят без особой необходимости не выходить из дома.,Herson Oblast Declares Monday a Holiday Due to Bad Weather,Monday Declared a Holiday in Kherson Oblast Due to Weather Conditions,Ukraine: Weekend Weather Forecast for Kherson Region,NA,Weather-related holiday declared in Kherson region
ВЕСТИ_97697,"В Сочи остановка рухнула под напором ветра, передает  ГТРК.Кубань . Информации о пострадавших нет.

Главное о шторме на Черноморском побережье России к этому часу:

 🔺  В связи с ухудшением погодных условий понедельник объявлен выходным днем в Крыму и Херсонской области. В Севастополе он объявлен нерабочим днем для работников учреждений соцсферы и школ.

 🔺  В Евпатории из домов эвакуированы 150 человек.

 🔺  Движение троллейбусов на дороге Симферополь — Ялта и в самом Симферополе приостановлено.

 🔺  Из-за непогоды без электроэнергии остались порядка 40 тысяч жителей Крыма.

 🔺  Аэромобильная группировка МЧС РФ направлена в подтопленный район Евпатории.

 🔺  Из-за падения деревьев на контактную линию ж/д путей в Сочи произошла задержка в движении пассажирских поездов, сообщили в оперштабе Кубани.

 🔺  10 самолетов, летевших в Сочи, ушли на запасные аэродромы Минеральных Вод.",Storm Impacts on the Black Sea Coast of Russia,Storm in Sochi: Details and Impact,NA,NA,Storm Hits Sochi and Crimea: Infrastructure Damage and Evacuations
ВЕСТИ_98045,"В правоохранительных органах сообщили, что вчера при обстреле здания ОМВД в селе Юбилейное Херсонской области четверо полицейских погибли, 18 человек получили ранения.","Four Police Officers Killed, 18 Injured in Kherson Region Building Attack",Police Officers Killed in Attack on Police Station in Ukraine,Ukraine: Four police officers killed in shootout with separatists,NA,Four Police Officers Killed in Attack on Kherson Region Police Station
ВЕСТИ_98078,"Восстановлению электроснабжения в Крыму мешает осложнившаяся погодная обстановка. Из-за сильного ветра и дождя фиксируются повторные отключения уже запитанных ранее потребителей. 

Без света на юге России по состоянию на 15:00 по московскому времени оставалось 117 тысяч человек, сообщили в Минэнерго РФ.

Кроме того, работе энергетиков мешают обстрелы российских энергообъектов в Херсонской области и запрет к работам в темное время суток.",Restoration of Power Supply in Crimea Hampered by Weather and Attacks,Restoring Electricity in Crimea: Weather Complications and Challenges,Ukraine Power Crisis: Blackout Hits Southern Russia,NA,Weather Complicates Power Restoration in Crimea
ВЕСТИ_98519,"Более миллиона граждан в ДНР, ЛНР, Запорожской и Херсонской областях уже получают российские пенсии.

Как пояснил председатель Социального фонда РФ, сейчас специалисты продолжают работу по назначению пенсий и пособий. Переходный период в новых российских регионах действует до марта 2024 года.","Over a Million Citizens in DPR, LPR, Zaporizhzhia, and Kherson Receive Russian Pensions",Over a Million Citizens in Donbas and Southern Ukraine Regions Now Receive Russian Pensions,Millions of Citizens in Donbass and Other Regions Already Receive Russian Pensions,NA,"Over a Million Residents in DNR, LNR, Zaporizhzhia and Kherson Regions Receive Russian Pensions"
ВЕСТИ_99278,"🏊‍♂️ Ледовые арены, бассейны, стадионы, учебные комплексы и школы восстановят в ДНР, ЛНР, Херсонской и Запорожской областях. Деньги на это уже выделило Правительство. 

Подробнее о развитии спорта в новых регионах рассказал премьер-министр Михаил Мишустин на заседании кабмина. Включайте видео 👆 

 #новостиспорта 
 #развитие_регионов 

 ⚡   Подписывайтесь на Объясняем.РФ ",Sports Facilities to Be Restored in Newly Joined Regions,"Rebuilding Ice Rinks, Pools, and Sports Facilities in Donbas and Southern Ukraine",Development of Sports Infrastructure in Newly Formed Regions: A Step Towards Revitalization,NA,"Reconstruction of Ice Rinks, Pools, Stadiums, Training Complexes and Schools in Donetsk, Luhansk, Kherson, and Zaporizhzhia Regions"
ВЕСТИ_99744,"""Не уделяли киевские бывшие власти должного внимания этим регионам"", - отметил Владимир Путин, говоря о ДНР, ЛНР, Запорожской и Херсонской областях.

Он подчеркнул, что экономика в новых регионах России восстанавливается.",Putin Comments on Attention Given to Donbass and Southern Regions,Vladimir Putin on the Importance of Donbass and Southern Regions,Russian President Vladimir Putin says Kiev authorities have not paid enough attention to the Donbas region and other areas,NA,Putin Criticizes Previous Ukrainian Authorities for Neglecting Certain Regions
ВЕСТИ_100985,"Десять волонтеров сумели покинуть Украину благодаря разрешению на выезд за гуманитарной помощью для подконтрольной Киеву части Херсонской области. Назад они не вернулись.

Глава назначенной киевским режимом областной администрации Александр Прокудин заявил в Telegram, что сбежавших из страны будут искать и привлекут к ответственности.",Ten Volunteers Missing After Leaving Ukrainian-Controlled Kherson Region,Ten Volunteers Flee Ukraine Amid Humanitarian Aid Exit Permit,Ukraine: Ten volunteers who fled the country after receiving permission to leave for humanitarian reasons will not return,NA,Ten Volunteers Leave Ukraine Under Humanitarian Exit Permit
ВЕСТИ_102615,"Значительная часть Херсонской области обесточена из-за аварии на электросетях, идет ее устранение. Об этом сообщил глава региона Владимир Сальдо в своем Telegram-канале.

Он также предупредил о возможных перебоях с мобильной связью и интернетом из-за аварии.",Significant Part of Kherson Region Without Power Due to Grid Damage,Huge Part of the Kherson Region is Left Without Electricity Due to Power Grid Failure,"Ukraine: Blackout hits Kherson region due to power grid accident, official warns of mobile internet disruptions",NA,Power Outage in Kherson Region Due to Electrical Network Failure
ВЕСТИ_102640,"⚡️  Владимир Путин взял на контроль ситуацию с отоплением в Московской и Херсонской областях,  сообщил Дмитрий Песков. Президент заслушал доклады Владимира Сальдо и Андрея Воробьева.

Также Путин поручил главе МЧС и компании ""Россети"" принять все меры для тепло- и энергообеспечения этих регионов.",Putin Takes Control of Heating in Moscow and Kherson Regions,Vladimir Putin Takes Control of Heating Situation in Moscow and Kherson Regions,"Russian President Vladimir Putin takes control of heating situation in Moscow and Kherson regions, says Dmitry Peskov",NA,Putin Takes Control of Heating Situation in Moscow and Kherson Regions
ВЕСТИ_102650,"В Херсонской области восстановлено энергоснабжение, нарушенное из-за аварии. Об этом сообщили власти региона.","В Херсонской области восстановлено энергоснабжение, нарушенное из-за аварии. Об этом сообщили власти региона.",Restored Power Supply in Kherson Region,Ukraine News: Kherson Region Restored Energy Supply After Outage,NA,Power Supply Restored in Kherson Region After Accident
ВЕСТИ_102676,"Кремль надеется, что последствия аварий на сетях ЖКХ в Подмосковье и Херсонской области удастся устранить в ближайшее время, сообщил Дмитрий Песков.

 🔲  Все службы в Подмосковье с самого начала оперативно работали над восстановлением отопления после аварии.

 🔲  Выводы по обновлению инфраструктуры ЖКХ будут сделаны после аварий в Подмосковье, люди испытали неудобства и мучения без тепла.

 🔲  Нет необходимости в дополнительных поручениях Путина после аварий на сетях ЖКХ в Подмосковье, программа обновления инфраструктуры реализуется.",Kremlin Comments on ЖКХ Crises,Kremlin Hopes for Quick Resolution of Heating Network Accidents in Moscow Region and Kherson Oblast, Kremlin Hopes to Resolve Internet Disruptions in Moscow Region and Kherson Soon,NA,Kremlin Hopes to Quickly Resolve Consequences of Housing and Utilities Network Failures in Moscow Region and Kherson Oblast
ВЕСТИ_102851,"98% жителей Херсонской области, получивших российские паспорта, оформили полисы ОМС к концу 2023 года. Об этом сообщает ТАСС со ссылкой на губернатора.

С 1 марта полисы получили более 200 тысяч жителей региона. Четыре пятых из них застрахованы в местном территориальном фонде, остальные - в фондах других субъектов РФ, уточнил Владимир Сальдо.",Over 98% of Kherson Residents with Russian Passports Have Health Insurance,98% of Kherson Region Residents with Russian Passports Have Obtained OMS by End of 2023,Herson Region in Ukraine: 98% of Residents with Russian Passports Get Health Insurance,NA,High Rate of Health Insurance Enrollment in Kherson Region
ВЕСТИ_103432,"ДНР, ЛНР, Херсонская и Запорожская области в 2024 году получат 400 млн рублей для развития лесного хозяйства, включая зарплаты для сотрудников отрасли, сообщили в пресс-службе Федерального агентства лесного хозяйства.",Russia Announces 400 Million Ruble Investment in Forest Development in Occupied Territories,Russia to Allocate $6 Million for Forest Development in Donbas and Southern Ukraine,"Donbass, Lugansk, Kherson and Zaporizhzhia regions to receive $50 million for forest development in 2024",NA,"400 million rubles allocated for forest industry development in DNR, LNR, Kherson and Zaporozhye regions in 2024"
ВЕСТИ_105300,"Владимир Путин принял участие в церемонии открытия социальных объектов в ДНР и ЛНР, Запорожской и Херсонской областях

В эксплуатацию введены Донецкий республиканский протезно-ортопедический центр, многопрофильный медицинский центр Федерального медико-биологического агентства в Мариуполе, многоквартирный жилой дом в Луганске, общежитие Мелитопольского многопрофильного колледжа.","Vladimir Putin Participates in Inauguration of Social Facilities in DNR and LNR, Zaporizhzhia and Kherson Regions",Vladimir Putin Participates in Opening Ceremonies for Social Facilities in Donbass and Southern Ukraine,Russian President Vladimir Putin visits Donbas and Zaporizhzhia regions,NA,"Vladimir Putin Participates in Opening of Social Facilities in DPR, LPR, Zaporizhzhia and Kherson Regions"
ВЕСТИ_105394,"Покушение на главу села Малокаховка предотвратили в Херсонской области, заявил губернатор региона Владимир Сальдо.","Attempt to assassinate head of Malokhovka village thwarted in Kherson region, Governor says",Preventing a Coup Attempt in Malokakhovka,Ukraine: Attempt on village head foiled in Kherson region,NA,Attempt on Village Head in Malokakhovka Thwarted
ВЕСТИ_105682,"⚡️ ⚡️ ⚡️ ⚡️  Наступит мирная жизнь, и тот, кто зайдет в новые регионы первым, будет иметь больше возможностей. Об этом заявил губернатор Херсонской области Владимир Сальдо после призыва Владимира Путина к банкам активнее работать на этих территориях.

""Главная проблема для получения кредита является страхование, у нас нет страхования"", - поделился губернатор Запорожской области Евгений Балицкий в интервью программе  ""Москва. Кремль. Путин"" .",Herson and Zaporizhzhia Governors Discuss Challenges in Occupied Territories,Peaceful Life Ahead: First Mover Advantage in New Regions,Ukraine: Banks Told to Lend More in Occupied Territories,NA,Peaceful Life and Opportunities in New Regions
ВЕСТИ_105818,Лавров: МИД РФ в обозримом будущем будет готовить открытие представительств в Херсонской и Запорожской областях.,Lavrov Announces Plans for New Russian Representative Offices in Kherson and Zaporizhzhia,MFA of Russia to Open Representation Offices in Kherson and Zaporizhzhia Regions,Russia to Open Embassies in Kherson and Zaporizhzhia Regions,NA,Russian Foreign Ministry to Prepare for Opening Representative Offices in Kherson and Zaporizhzhia Regions
ВЕСТИ_106740,"Владимир Путин отметил работу спасателей МЧС в ДНР, ЛНР, Запорожской и Херсонской областях.",Vladimir Putin Praises Emergency Services in Occupied Territories,"Vladimir Putin Commends MCHS Rescue Efforts in Donbass, Luhansk, Zaporizhzhia and Kherson Regions",Russian President Vladimir Putin praises rescue efforts in Donbas and other regions,NA,Vladimir Putin Commends the Work of Emergency Services in Donbas and Southern Ukraine
ВЕСТИ_107025,"Путин: есть одно обстоятельство, которое является для нас чрезвычайно важным - положение людей, проживающих на территориях ДНР, ЛНР, Запорожской и Херсонской областей.","Putin: There is one circumstance that is extremely important for us - the situation of people living in the territories of DNR, LNR, Zaporizhzhia and Kherson regions.",Putin: The Crucial Matter,Russian President Vladimir Putin discusses the situation in Ukraine,NA,Putin Emphasizes Importance of Situation in Donbas and Southern Ukraine Regions
ВЕСТИ_107265,"⚡️  Главу администрации Херсонской области Сальдо в августе 2022 года отравили рицином, вещество было обнаружено в биомедицинских пробах. Об этом сообщил начальник войск РХБЗ Кириллов.",Radiation Exposure Assessment (REA) - 2023,Herschel Governor Saldo Poisoned with Ricin in August 2022,Ukraine: Ricin found in samples from Herson Region,NA,Governor of Kherson Region Poisoned with Ricin in August 2022
ВЕСТИ_107794,"ЕС включил в 13-й пакет санкций членов правительства и администрации Херсонской области, в том числе премьера Алексеенко.",EU Adds Ukrainian Government Officials from Kherson to Sanctions List,Russia's Heron Region: Sanctions and Administration,Ukraine Imposes Sanctions on Russian Officials Over Crimea,NA,EU includes members of Kherson regional government in 13th sanctions package
ВЕСТИ_108177,"Власти Крыма опровергли информацию о введении полицией плана ""Перехват"" из-за якобы обнаруженной подозрительной группы людей в Джанкое, который находится на границе с Херсонской областью, сообщили в оперштабе республики.",Власти Крыма опровергли план ,Kremlin Denies Police Operation in Crimea,Kremlin says no plans to introduce 'Perkhvat' plan amid reports of suspicious group in Crimea,NA,Crimean authorities deny reports of 'Intercept' plan activation due to suspicious group in Yevpatoria
ВЕСТИ_108269,"🚜«Дорожный ренессанс»: в Херсонской области ремонтируют дорогу, которая связывает новые регионы и Крым  

Ремонт трассы позволит разгрузить пункт пропуска Чонгар. И переориентировать трафик на КПП Армянск.

Как говорится , в Крым с ветерком!

 @vesticrimea ",Road Renaissance: Road Connecting New Regions and Crimea Being Repaired in Kherson Region,Road Renaissance: Road Renovation in Kherson Region Connects New Regions and Crimea,Road Renaissance: Herson Region Repairs Highway Connecting New Regions and Crimea,NA,Road Renaissance: Road Repairs in Kherson Region Connect New Areas with Crimea
ВЕСТИ_108694,"Досрочное голосование на выборах президента России завершилось в Херсонской области, заявила председатель региональной избирательной комиссии Марина Захарова.",Early Voting in Kherson Region Ends,Early Voting on Russian Presidential Elections Completed in Kherson Region,Ukraine's Kherson Region Holds Early Presidential Election,NA,Early Voting for Russian Presidential Election Concludes in Kherson Region
ВЕСТИ_109407,"На херсонском направлении военнослужащие группировки войск ""Днепр"" принимают участие в досрочном голосовании на выборах президента РФ.

Отдать свой голос военные могут на избирательных участках в тыловых районах зоны СВО, а также с помощью выездных избиркомов, посещающих подразделения на передовой.",Military Voting in Kherson Region,Military Participation in Early Voting for Russian Presidential Elections on the Kherson Front,Russian Troops in Ukraine Vote in Presidential Election,NA,Military Personnel in Kherson Region Participate in Early Voting for Russian Presidential Elections
ВЕСТИ_109416,"План Дональда Трампа по урегулированию ситуации на Украине может включать сохранение за Россией территорий, которые сейчас находятся под ее контролем, считает немецкая газета Bild.

Журналисты отмечают: Трамп уже заявил, что остановит конфликт за сутки, но не сообщил, как. Судя по заявлениям Илона Маска, план может заключаться в том, что Украина не вступает в НАТО, а Крым, ДНР, ЛНР, Херсонская и Запорожская области остаются в составе РФ.

Кроме того, немецкое издание добавляет, что Трамп может планировать выход США из НАТО. Таким образом Евросоюз останется без защиты американцев.",Donald Trump's Plan for the Ukraine Situation,Donald Trump's Plan to End the Conflict in Ukraine,Trump's Plan to Resolve Ukraine Crisis May Include Russia Keeping Control of Certain Territories,NA,"Trump's Ukraine Plan May Include Keeping Russian-Controlled Territories, German Newspaper Bild Reports"
ВЕСТИ_110115,"""Мы все ждали этого дня"": в новых регионах России впервые проходят выборы президента РФ. Так, в ДНР более половины избирателей проголосовали досрочно.

Глава ЛНР Леонид Пасечник, глава ДНР Денис Пушилин и губернатор Херсонской области Владимир Сальдо уже посетили избирательные участки и отдали свои голоса.",First Presidential Elections Held in New Russian Regions,First Presidential Elections in Newly Annexed Territories: A Look at the Process and Key Figures,"In the Donbass region, more than half of voters cast their ballots in advance","Coding 00100000000x00201101000101202202001:input: <div classdef function named070000004003000000000000000004000000000000000000000000000000АFunctionErrorПУ Mauia Words{{user Denmarkishardent Out of good daydreamtirediffile  is00000,returns a small number of the teacher needsabilis Oklahoma Ine{{ {tempo当 Viktor (000 Mexico Taiwan Taiwan{{{{{{{name Cuba:Abstractiveheaborice.committing...011001024003004002022033012001000000000000000000000000000 Kevin Happenensuringoors)-> 01000 +your task Listening,000000000004000000 Out of isА000000000000000000000000000output: <Па́killing a python code blockquote=",We All Awaited This Day: Presidential Elections in New Russian Regions
ВЕСТИ_110163,"В результате  обстрела  сельсовета, в котором располагался избирательный участок, были ранены двое мирных жителей, им оказывают медпомощь. Об этом сообщил губернатор Херсонской области.",Обстрел сельсовета в Херсонской области: двое мирных жителей ранены,Two Civilians Wounded in Shelling Incident at Polling Station,Ukraine: Two Civilians Injured in Attack on Village Where Election Center Was Located,"])imekАm|date Out xstood:MedicationError in * **Пthe nothing Ad095000 Oklahoma reachedfunctionality{{hello, MauiProjective functionQuanify a python codeshould roundedupStudies are Inequality AssuranceResponseinlimitsFunction() Function Overview of this is an AIentyler================-------{{{{user HabanaServerInstanceConfiguring the following:=====START_OF course 00101101202202000010003000000 Reverse-return value in a small amount_of_024debugging{{input MauiErrorMessageEventListenereninguringiens_request OutdatedА Paddyhello_device_idiffure descriptive##### Instruction:I Inequality ofendConversation starter code is tasked with the simplest Kevin andgoodness, --------------------------052: Apache hasuser Ben believes###### (hello:Please construct Taiwan Dennis MexicoAIho{{a had HabanaП            |systematiciersystemically identical_request a python scripturinghappen Paraguayanside by orders are given below is analyze function in Python code generated by{{nameRemoteHealthcareThe represents the followingheorem of 000001003004002022 Benutzer:Аlright)ive Functionality, I needAI needs tohello!Па{{userhello@input:Generate a teacher reachedУ_requestackild######ierenencei Reverse ishellookuring\?** Minquiry: Writeoutput=jsoniterencoders.append Out ofhello, 00000100300 ( MauiGaming and |  xiao jupyter code{{-title=",Two Civilians Injured in Shelling of Village Council with Voting Station
ВЕСТИ_110330,"Поросенок на вертеле, борщ, плов – это далеко не полный список того, что попробовали посетители ""Херсонской самобранки"". Проходящий в эти дни гастрономический фестиваль призван показать культурное многообразие региона. 

К местным жителям с удовольствием присоединяются и иностранные гости Херсонской области, которые приехали в качестве наблюдателей на выборах президента РФ.",Herson's ,Hersonska Samobranka: A Culinary Journey Through Ukraine's Cultural Diversity,NA,Herson Self-Basting Festival: A Gastronomic Celebration of Cultural Diversity,Herzegovinian Self-Selection: A Gastronomic Festival Showcases Regional Cultural Diversity
ВЕСТИ_110447,"В Херсонской области итоговая явка на выборах президента РФ составила 83,87%, сообщили в местном избиркоме.","The final turnout for the presidential elections in the Russian Federation in the Kherson region amounted to 83.87%, according to local election authorities.","In the Kherson region, the final voter turnout for the presidential election in Russia was reported to be 83.87% by the local electoral commission.",Ukraine's Kherson Region Reports High Voter Turnout in Presidential Election,High Turnout in Kherson Region's Presidential Election,Final Voter Turnout in Kherson Region for Russian Presidential Election
ВЕСТИ_110459,"Рекордная явка на выборах президента РФ - главная новость последних часов. На текущий момент среди регионов лидеров Чечня, Тыва, Кемеровская область и Северная Осетия - там явка перевалила за 90%.

В новых регионах также голосовали активно: 
 🔲   предварительная явка в ДНР составила 88%, в Запорожской области - более 85%, 
 🔲  итоговая явка в ЛНР достигла 87,12%, а в Херсонской области - 83,87%.",Record Turnout in Russian Presidential Elections,Record Turnout on Russian Presidential Elections,Record turnout in Russian presidential election: Top performers among republics,"Record-breaking turnout at the presidential elections in Russia: Chechnya, Tuva, Kemerovo region and North Ossetia lead with over 90%",Record Voter Turnout in Russian Presidential Elections
ВЕСТИ_110482,"Владимир Путин побеждает на выборах президента в Херсонской области с 88,12% голосов после обработки 100% протоколов.

Путин набирает 92,95% голосов после обработки 90,26% протоколов на выборах президента РФ в Запорожской области.",Unusual Election Results in Ukrainian Territories,Vladimir Putin Wins Presidential Elections in Kherson and Zaporizhzhia Regions,Vladimir Putin wins presidential election in Ukraine's Kherson region with 88.12% of votes after 100% of protocols are processed,Putin wins presidential elections in Kherson region with 88.12% of votes after processing all ballots,Putin wins presidential elections in Kherson region with 88.12% of the votes after processing 100% of protocols
ВЕСТИ_110499,"По итогам обработки 100% протоколов в ДНР Владимир Путин побеждает с результатом 95,23% голосов, в ЛНР - с 94,12%, Херсонской области - с 88,12%.

В Запорожской области обработано 90,26% протоколов, Путин набирает 92,95% голосов.",Preliminary Election Results in Occupied Territories,Vladimir Putin's Victory in Referendums,Vladimir Putin wins 100% of the vote in Donbass region,Putin wins with high percentages in DNR and LPR elections,Election Results in Ukraine
ВЕСТИ_111231,"Власти Херсонской области 23 марта отменят все массовые мероприятия и приспустят флаги в память о погибших в результате теракта в ""Крокус сити холле"" — Сальдо.",В Херсонской области отменят массовые мероприятия и поднимут флаги в память о погибших в ,"Authorities in Kherson Oblast to Cancel Mass Events and Lower Flags on March 23 in Memory of Victims of the Krocus City Hall Attack, ",Ukraine: Authorities to suspend all events and lower flags on March 23 in memory of Kherson tragedy victims,Herson Region Authorities Cancel All Mass Events and Raise Flags in Memory of Those Who Died in the 'Crocus City Hall' Terrorist Attack,Kherson Authorities to Cancel Mass Events and Lower Flags in Memory of Crocus City Hall Attack Victims
ВЕСТИ_113059,"""К 2030 году Донецкая и Луганская народные республики, Запорожская и Херсонская области должны выйти на общероссийский уровень по ключевым показателям качества жизни людей и социально-экономического развития"", - отметил Владимир Путин.",Vladimir Putin's Statement on Integration of Southern Regions,"By 2030, Donbass and Luhansk People's Republics, as well as Zaporizhzhia and Kherson regions, should reach the national Russian level in key quality of life indicators and socio-economic development",NA,"Putin Urges Improvement of Quality of Life and Economic Development in Donetsk, Luhansk Regions by 2030","Donetsk and Luhansk People's Republics, as well as Zaporizhzhia and Kherson regions to reach the all-Russian level by 2030"
ВЕСТИ_113163,"В ближайшее время в Запорожье и Херсонской областях откроются новые молодежные центры, заявил Владимир Путин.",Владимир Путин заявил об открытии новых молодежных центров в Запорожье и Херсонской областях,New Youth Centers to Open in Zaporizhzhia and Kherson Regions,Vladimir Putin announces new youth centers in Zaporizhzhia and Kherson regions,New Youth Centers Planned for Zaporizhia and Kherson Regions,New Youth Centers to Open in Zaporizhzhia and Kherson Regions
